,Dy,Lu,Ag,H,Os,Be,Se,O,Pr,U,Rb,Tc,Te,Pa,Eu,Ba,Zn,Hg,Ho,Mo,Cs,Nb,Ce,Ge,K,Ga,Tb,Ir,Sc,Ac,Tl,Fe,Br,Zr,Sb,La,Pd,Re,Cu,Ca,He,Na,Ru,Er,Yb,Co,B,Cd,Xe,Sr,Th,Kr,C,P,Pb,Ne,Si,Hf,Nd,In,Sn,Ar,N,Pt,Sm,Rh,Pm,As,V,F,Ti,Al,Mn,I,Np,Cl,Li,Cr,Ta,S,Tm,Ni,Gd,Y,Pu,Mg,W,Bi,Au
0.7678787878787878,1390.7363601140692,364.3992687997186,33.59622582542049,-6.520028308972304,210.45679566780228,2.9050931644472455,27.715990348465752,20.37837130258749,-49.392760405307925,1900.2584588119475,222.38192265765338,857.7137731569403,174.45643961772666,45.093597873140446,-24.815352360803487,281.48755543625185,5.477033325963262,211.93947254282847,178.4314119786646,-3357.942396101274,173.53152406134237,37.28968470712851,-17.03882903481984,101.88362324357202,67.05933457712217,-96.58342831941033,305.6908519087492,-192.62099797468704,21.61179893160516,27.85383023326707,214.96806110169925,875.1125766030128,20.573967646363133,14845.886434063006,7282.23580165176,554.2585746080545,72.8646960623322,332.0077482924685,27.13392407635078,398.8436033736123,-0.0024520769522127814,9.426709029901701,2734.8500123130484,-184.46190832128093,-1.6572245301574382,-23.58220950066627,29.26328407423655,276.01782202008394,63.63455313819031,102.6441088096562,308.56752447866126,2.0424059612917933,15.083501511359145,45.64333715407722,6.320173627277703,0.3043686577178445,144.0007409863904,6.921461657412587,-14.141816058902274,63.47169171604965,300.30930329067695,-0.152719312377525,4.027731293070818,27.80046546069955,1665.3342835261026,-12.183016547034219,114.99446921700083,67.15694841082141,-1586.3418016207102,25.594110595589207,4528.5797185119245,-14.194363455685489,1163.5407446630882,25.33527014071923,30.2595393149843,40.22029764881395,11.501100915686422,56.3833975152608,4391.918922357122,75.49461933362126,186.7552729776936,45.63296698739973,804.0451647986237,288.7118898886475,-23.552974729577823,38.94465914931831,3265.204279719646,111.91367992333784,194.33293936627624
0.8266666666666667,770.3393876225459,192.3241041821948,41.96521033610441,-6.432902528169936,167.1901332222015,3.200338246181637,-66.4082462939286,9.571234233005077,-50.77982230066379,1140.4399775186905,174.83472723733826,272.0655191615547,302.13991160152506,48.52487242658712,-25.74820410783581,244.16783809238171,9.02841953810119,205.4663129967117,38.148445529621846,-990.4059577962105,122.86273897325513,39.271374464364435,-15.07782856697238,72.10370106233138,42.75691685684126,-45.76463384400668,317.26967895243024,-190.02717144315505,26.912908422968044,21.126531598065114,200.53475735105482,128.53284963290193,41.97280614574241,9206.397176402561,3793.1005480306144,598.4309990004884,64.7687186244217,158.4405792423995,23.617383783425872,651.2482667890033,-0.004299825929934465,10.632507245534853,1011.2469852734093,-126.41421681133934,30.641967096812575,-14.312942180865255,24.254152308291875,238.7068329506477,50.359510027612316,74.00224796178374,420.57393332212297,1.529487016836404,7.737980292487512,36.22302686103789,4.610904217698695,0.30436901093001395,80.84132531035058,13.960524230272497,-11.357896547092613,48.78577115277308,85.34593984912443,-0.15293815520247098,-3.878688799282367,20.75442612649085,1009.1909120961269,2.6465259804673296,94.8536078831684,76.20943905067764,-698.6321455802231,17.829245034355438,2858.3433905991683,-12.171328986118315,318.4584389544579,51.522194466724734,20.650725252880385,20.640244990924465,8.612153582448355,38.52355745798355,1419.706764255367,61.52019372933266,221.24186065416313,9.8492892240298,612.821043894943,269.06119423358604,-25.32611842819628,32.57505740211556,1569.764338421102,91.22995663835755,124.46254014460435
0.8854545454545455,397.1038837382524,121.35684979061303,66.84996492566167,-6.276265258678459,124.06612525890246,3.592718288700146,-149.94073928335098,2.228049410086597,-45.73528164196458,605.2298947262898,126.91298195605222,109.39903109697302,295.83797111754797,47.76380239053419,-26.641266636032103,221.02484808144732,19.916965046422607,193.5473222594728,-3.8795321857153695,-272.46168246304296,97.45698489181922,38.16196937127447,-14.581882595309734,57.91598405857888,38.01092996904985,-0.01954495312178276,293.60106953603025,-185.06338020747557,26.440611011104608,15.689908176817355,177.45104776097082,43.94601597048414,63.64013849387042,5406.434774261552,1713.641564067431,428.3460381770301,62.69692651923071,90.38177206258977,19.426027463447294,631.8932257285921,-0.0016766492329848934,11.397451417107604,343.85422448643567,-60.65353161621513,49.27325584700251,-11.62625723028099,17.104418701379586,203.49806263585404,42.22215094700146,62.68682988943794,338.18547529825304,1.1673775694821793,1.676022991618407,30.858729969905824,5.420599623093074,0.3043695165936243,61.29648048006975,34.268473410476204,2.131839309665679,48.43012714527859,-2.5532383643797765,-0.15340769541128418,-9.400776920768545,19.71434544444572,563.5591374345375,9.036176857510084,80.93160342421585,92.03440605471752,-321.32486368693685,11.981762802515789,1672.2192453859632,-10.054112350030346,100.96634328912847,71.6182414086589,18.634871649812798,19.79364637508498,6.49817351092198,28.407280247958187,-213.46416455082343,49.91379133201705,205.80739738126977,0.8172528545356432,383.32897874402386,264.3779668972642,-27.533616877241013,29.239271247900206,663.6677199239815,89.41776968111999,89.38036430357562
0.9442424242424243,203.5157493020809,98.47005509512816,73.48541777271312,-6.0607063882004795,128.13303535305243,3.6684446232444663,-169.76095938797593,-2.9228782485469424,-37.631605432212055,269.1034606915576,98.33846568659199,52.13053062619721,230.08479790714827,41.74612534950234,-26.902073584686597,183.1559212062071,39.236730796272,171.2939047785674,-7.081709870336963,230.41368436878767,83.47488346406081,486.3385294214029,-12.14748484717585,49.08791688725971,44.375401474288815,32.5974617922532,242.67068039783044,-150.8878731278341,25.694818980152494,11.538836843767346,157.76984981191603,40.562604974830315,74.29481012153522,3112.5783292404913,728.6408322284353,325.8879694814293,62.25389590511642,57.30985002960856,16.469877886856796,456.22556278793786,0.002637285864948535,11.477911146466607,188.0840835057663,-12.841599689325493,52.89399894262935,-9.043870735094142,10.773651357960793,171.49023550112597,36.020338956802505,58.25496825908666,190.64188124201243,0.9288941562063621,-2.9913368486577196,32.62132936978907,6.026047620341307,0.30437022262198554,61.48447743926341,57.336050927760034,17.065889270785,58.18077594475685,0.2650003089667412,-0.15381860907220551,-13.018073812330567,27.52179908780791,333.3992256672874,7.883280711341306,65.2487576970047,81.79841443087155,-136.04111068165827,7.391391345757197,907.3940504916158,-6.774023184077347,24.11834602603661,82.16985495641586,19.512900874237783,23.792890504002163,5.174649344686983,19.007123000573152,-994.9439922289422,40.09787470008799,153.95621665510726,0.34168848074987945,210.42285119447502,212.51918728147723,-28.732503602859083,28.133276994681616,212.38604289329967,85.94242822003415,69.39549390611828
1.0030303030303032,104.28880581386332,80.3580255410046,71.5199034279499,-5.813263122404524,169.7799931686659,3.3605646901511164,-114.96601346536941,-6.1238868529534916,-29.137592105390198,97.9283817513357,88.21232131542617,23.520229776170705,163.1203975078396,31.52304607358709,-26.39448602828021,139.63724462579262,64.00496977623173,137.92284222405945,-5.277708585020964,412.0917552861234,68.24806158206978,584.9561144798879,-8.835184092248069,39.84700814714874,51.172776297833096,52.52916406696695,181.08839012855503,-72.88168502679443,25.3274107155557,7.992149042701711,139.41859272211613,35.01330820593898,75.41016781813748,1594.8645845287851,312.39266408141407,154.07696506450498,53.391225969696855,40.87382287655611,13.42533526996395,273.7394186553968,0.006700576076040877,11.223776199948265,130.8950737409611,10.850502232746267,46.56686999043256,-6.433101281173708,5.5454082855067,136.13675124901604,29.14782526478108,60.825227670107154,90.03505487793838,0.7845845322909318,-6.144915567619389,30.932150870994278,5.290676344295056,0.30437119078762953,57.07088940625125,62.96243206674992,17.28646316491565,67.53711104918867,19.550658755529515,-0.15410268066915955,-15.080224026420229,43.48525495641369,217.81782047113404,7.218351381416464,48.80471213266328,73.35214173589836,-36.75660979297499,3.8849434593014154,424.65668534550315,3.106876311608357,-3.357372881002278,83.58034022389516,17.46741873291999,27.062164204596236,4.339217719730668,11.163701992709886,-432.199851322006,32.55612849054984,97.38978794774746,1.5311347778143516,102.0971528804657,128.65239690913845,-28.59060239021876,27.83189048761653,34.743320107578846,52.363876433274605,56.833620226062
1.0618181818181818,61.4133563131504,64.36796728197889,68.18293703357989,-5.552691700869982,151.13752241272604,2.951943246939279,-47.26564111189106,-8.007044013799849,-21.102458071995496,31.147246737119083,83.68106373513288,11.21884921289907,124.4313346255445,19.305162542060508,-25.68958321145985,105.08680693930101,62.81504485471796,115.4248420345916,-5.841744371465419,357.5056358210706,61.26090187603258,363.4275206305938,-4.478568925933351,31.685796356918672,56.127927031961846,54.71220169479992,132.1218378883603,-26.939276522268532,25.202892032653818,4.744563172535193,126.03696310138633,28.13244196182177,70.70071974168809,730.4400245204399,172.56797338601265,4.962251693457012,42.62815811250408,27.81385442870775,10.859326632301956,165.76416958968602,0.01155253530593918,10.762941945448475,89.68683056398226,12.993182030103082,41.25181089243967,-3.7063676633180282,1.63313527893408,104.5592606386816,23.994555943522922,65.2465423531042,39.20199803191063,0.6671365711769002,-8.28673194490679,27.753369982168305,10.20851009069465,0.3043724931585101,45.5435323456728,65.1455073030258,-5.8983420589047855,71.55207284940116,25.364754062431683,-0.1542685279490206,-16.024312588788966,55.4120365599266,151.5104327863631,7.890046564466803,34.21849297863006,64.715165088032,5.993355000111006,1.1781937394698785,179.85529452005707,14.109018691619147,-6.467528198997032,79.73302858595268,17.729470033160396,26.151331431558987,3.8505746484501535,9.215941714690747,-125.10057726656237,29.023587785413714,63.804446123400176,3.626730264169634,45.04389660786812,72.85515623673072,-27.641577923682245,27.932092870323594,-4.208713489857592,20.153084512663842,50.33530727260005
1.1206060606060606,40.83437002787342,49.981829227610895,64.5523384803461,-5.265011217469982,99.43461941277347,2.4688580606385835,17.91895416688386,-9.048021447005427,-12.127025730073266,9.652443077058315,78.02215114454965,6.587486392574971,107.52190468224394,8.09251675460638,-24.74449937154824,83.27584840644984,51.80453317731448,99.24561350520372,-6.106867906829413,233.22278515610236,56.85218761248525,193.29826491098615,-0.7868773974320379,26.544959232251674,57.356507681045585,47.302160981784354,96.23535633384033,0.8527673979035446,24.993954314675563,2.1994892291674,111.86591250048389,22.191090131286575,63.49474359411931,318.7106246079378,129.39257503125918,-75.99734454764418,33.04216892370197,18.224404264104404,8.588696964741512,108.04721406864064,0.016393087329005053,9.966377220638721,56.260059019583466,14.37358634707102,36.2115627565248,-1.2907590324956113,-1.1138738056520685,91.85707558743485,19.831685485413576,62.38070965351278,16.795321533422904,0.5609892799172413,-9.622368425003087,25.800542071749234,21.44760252773594,0.3043742176416919,35.692559893994584,55.726943846726655,-11.768683464567122,66.2868682137064,26.161893293413918,-0.15437793412590345,-16.232422288113174,60.07634439798837,105.03778498939141,7.035455112154821,24.039750452508347,55.02124694192626,14.594617520197477,-0.8024823640536942,82.7960761892477,22.47669915855765,-0.12913019091015476,81.4002055895454,11.432321261947473,22.93867490928552,3.463716471770779,7.746764233858458,2.2795940624327367,28.57194236462272,49.96120043638785,5.655108275309913,16.518270434655584,40.32892708792445,-26.599192467567804,27.686470615254855,3.1437173859644583,16.612636193841546,46.17287873332642
1.1793939393939394,29.65910678442631,38.746936543856165,58.744719340828254,-4.9670629752534285,57.23229647488848,1.8751555945076634,61.98556149913308,-9.565101310044906,-3.458180341292254,3.400393640295975,69.7576858980496,4.005114442777804,105.39635734889437,0.04010946122665926,-23.492868297027545,74.20662732802033,39.18948022503027,84.43591507373993,-4.182080325438337,120.15706754100249,53.30797531077443,88.19597193415395,2.5058054213354364,25.975033983893056,54.65129245185939,38.55825829987044,71.40453903188971,14.177185117055538,22.507589195790167,0.8426983917975515,96.9071422997318,16.33404913964634,53.852183667647324,141.97155084491754,100.09773894861408,-77.06684019557778,24.419950186149347,9.280195085933084,6.219911682970996,75.96356743974876,0.020096009103838935,8.886036313935117,32.78451323111972,14.92932200784481,32.32317032377877,-0.1882384544268697,-3.028402485137617,78.74743556068985,15.582847586269736,62.406070540218906,8.093855007745328,0.47072998402933264,-10.419830168341853,21.59700566668442,32.64800456882302,0.30437646758737247,28.778641924195288,44.85234108209382,-1.4866865635070077,57.37052550043077,25.34168893542266,-0.1543291849974049,-15.993589696996317,55.27657179930628,70.39882427445876,6.278797032931295,18.293982041506744,45.42499329294037,12.215392641285788,-2.208382380946428,43.846290402015185,26.262109573450726,4.565428288334866,73.25172455599629,2.1198262424032897,18.788370633857433,2.9999895201688624,5.723542545870437,56.38425665970024,24.810929823989895,44.91573025868468,6.684529102308768,1.081816909828291,29.657777805408983,-26.229547833691065,26.42029929560836,6.139796574096269,30.67011331777007,40.54869673531225
1.2381818181818183,22.717576081272153,30.601506469828376,52.035382606527385,-4.673824544338298,32.44184669538048,1.3554894443264391,66.94686872318535,-9.696481722738628,5.409466442934252,1.3437294615500304,61.746722572149785,1.3754848761827556,122.65315770535764,-6.381115836465768,-22.058488345587815,76.99909308284667,30.637557328191498,73.2252771697076,1.8220475538140548,62.23696513280533,52.49902303150053,37.92758760858441,6.94056096998428,24.57883824861352,51.20174974719927,30.95562191475313,55.71018134662209,14.531976868844964,18.94966832772097,-0.3449600101656642,84.81942787306947,10.86755724687074,48.34460003617258,73.8727590315761,80.60689664860335,-70.44393762016688,17.315684069667938,2.1297350199461764,4.338648979443188,57.84001205628577,0.023100545462777414,7.830189706670887,18.16189428297553,16.0057975407597,29.308521239723348,-0.3633472756544829,-4.225000193622767,68.26356669200744,12.355291645424305,60.8011749895049,2.4489740727257496,0.41237391370662435,-10.827237831718584,15.849866650660676,37.983447108525134,0.30437936535268234,22.954309299678084,33.31647976567104,22.008505514113544,52.68103931028424,26.523686044227965,-0.15423555685501644,-15.516654997923151,48.278874095499276,50.95191100812023,5.095772857269657,14.219041838230519,37.482854173763045,6.94842719936539,-3.0876902517783233,24.60005725368636,25.201626831737038,2.5040190475108295,70.42843948751855,-5.495421870831142,14.833635707107174,2.5706695251617098,2.6140673810772657,73.90680237268424,18.48717249300883,39.20244421031178,6.9378865582734734,-7.539456422702531,27.80028465493335,-25.86606762388269,24.54664022441427,7.4104941137724065,52.53439732281186,34.260479431191364
1.2969696969696969,18.412318214019155,25.7775680427369,44.38370187827746,-4.385546961941826,18.6943450271623,0.8887399029833244,56.58572819879372,-9.60551724972131,13.838261347803906,0.9614850026624726,53.95341827292632,-0.8148927876850813,120.84719174894015,-9.800928425713384,-20.320052122007414,74.36277175828317,23.86582470895802,64.10545251582087,5.3859931020104765,34.555037872676884,52.095634119390105,8.682845572575113,10.04557414718112,21.934237769550993,47.11940606741042,23.688465775983317,44.90201629991403,11.422608258981636,15.530462661812894,-0.7622591193964673,73.7408612868551,6.220796584767631,39.1756519505494,45.26707058770319,60.22594500430177,-40.57394547503595,12.03749336753655,-2.7373404061383986,2.7491663452438746,46.75952533988643,0.025519796996251405,7.209703209463927,8.539489680141669,16.58109373334128,27.489686630483153,-1.314991527199402,-4.984270172026424,57.46246069158456,10.05771018119271,55.095518297649384,-0.7672222728786074,0.3809535916790403,-10.970767064314389,10.370221506523883,38.91013746975023,0.30438305309364033,17.337894148202388,25.303274116874675,50.81288967566914,47.09836499203565,26.29974643971802,-0.1539608847196018,-14.87201824440515,38.842803386722956,38.8007363421352,2.67234350687869,11.830701746538264,29.734586539862494,2.8556853561833457,-3.6231821401004356,13.778240181581051,22.18185921558699,-1.1595044050725505,62.9856674675521,-10.1846194050984,11.174745450643774,2.214984035762503,-0.38430966544840583,64.77186236134084,11.459746203048166,34.452789205675785,6.474373421051971,-12.457928548334541,26.08441248256884,-25.734969063690627,22.316205039117598,7.185319409315723,61.871160580905105,27.81881271358184
1.3557575757575757,16.012387658865556,22.635129578355563,36.67437426224754,-4.114587637881173,10.555463482877165,0.46299791643885024,43.41468667117329,-9.378391888637479,24.01316574297159,-0.1366861494247107,46.51634570116985,-2.647635720438703,109.36019638390059,-11.062533669782498,-18.51652940380021,66.62941997146928,18.90130204229247,55.62067265041977,6.9318135596443815,21.482774496510913,50.018813829802234,-0.50404763777328,10.517181714980888,18.776332488073596,41.87934001267951,17.764915309114016,36.666014261518455,7.465294166375704,12.542460391245129,-0.31956306155325737,62.63977296873893,2.270581155928417,30.357096539001464,28.82981478502929,44.83510266728854,-10.853985151614504,8.101640308428758,-6.243331464541494,1.5660192596370175,38.211639925980606,0.026863915686471472,6.803095532334181,2.605247798434482,15.49188633088075,25.81650140202995,-2.212748699927451,-5.449607749203081,48.23767240531233,8.404552312477287,47.5499304662172,-2.7781321743294645,0.366773242422695,-10.932919109672683,5.701277738642292,38.677022859409455,0.30438769474504257,12.50294315497566,19.37114626234163,59.147006107235846,41.15346270472053,24.015752639034616,-0.15353186826015205,-14.132211959578239,29.089579437867805,31.096978425187267,1.1051077906751838,11.10024291943603,22.638993767691396,-0.3432377934318337,-3.889131225752917,7.878922404861414,18.772406060345592,-4.745866458517475,55.20297638249738,-12.623656189886383,7.669840198352277,1.906031887633519,-2.8829184423215253,50.17042330648815,5.755870105393779,30.24504861806965,5.304722487120918,-15.346389912048116,20.847350066039375,-25.705520532459413,19.827119438236508,6.2270460252053175,58.44406933370293,21.601143837492454
1.4145454545454546,14.64697880216779,20.260258390432995,29.347251684028606,-3.859490654391932,4.8507865533417185,0.07933493929148525,32.091382934051055,-9.031014692193834,29.224735734472258,-0.7907287581613268,39.55342097197765,-4.256962831933392,92.23167680835894,-11.463159339471162,-16.869990865928997,58.542735893207315,14.963515805989921,47.517344280735536,8.066238548203657,11.380662165958375,46.70182785114795,-3.7485341147280593,9.963841252946398,15.200712216167886,36.157988984694924,13.27424790831417,29.765713680730087,3.543167664981657,9.963884470708493,0.5792643325313456,51.876987560702744,-0.9079832679945146,24.377020764897466,18.878775080637595,35.38696456570613,4.228308741969138,5.2002294220135,-8.71345055470525,0.6441768866649932,31.250314897459898,0.027170211447230277,6.400573625643026,-1.2569381559083888,13.960234684626352,23.929703176632103,-3.036243412187903,-5.725886724931298,39.9025565027763,7.403135804055371,40.19541741160413,-3.890340816803584,0.3568164534647749,-10.761010482572008,1.8962946515389845,37.5739974385275,0.30439347839632924,8.676778223522108,14.087120483714088,56.72019019931855,35.64087676334427,21.177047242907683,-0.15303972858965176,-13.34908361083163,20.45642010388816,25.0809023145813,-0.08857052131450216,11.374858222576352,16.488115969220047,-2.8326949658449,-3.9777650015039394,4.043707510585501,15.356239357706881,-7.3752948156708715,51.318960496606444,-14.085523316915989,4.55712337274175,1.600648917822826,-4.9923983347841405,36.84146080272061,1.74415306441924,26.328600753209397,3.7708699946433937,-17.03605146454697,15.621613986207448,-25.63085424643563,17.11297209729188,5.2153119337331795,51.4820665441659,16.051095544089996
1.4733333333333334,13.319593637386017,17.6348538544854,22.914491783379013,-3.6356506805157363,0.7235009186436022,-0.2623572056332536,23.01889726543891,-8.60911615759279,30.04213380512192,-1.4449004710544104,33.04628014221648,-5.67226038912912,72.67415000655596,-11.671674351963755,-15.591820289959989,51.0984547299682,11.703676043532242,40.03162402878232,8.93436587625998,3.694091791389482,43.000442482189825,-4.856569536053783,8.710309400815127,11.62058326654182,30.550914985248657,9.859148671666144,23.911560050300682,0.2719706365912831,7.582231587352688,1.3168839793261875,42.147153856107465,-3.383816679947213,19.254725393163763,13.642308878290605,28.8593255558476,8.17557984160521,3.181770743894088,-10.354142321890416,-0.03145061032523087,25.654946526865118,0.026757818713045986,5.9167455386167775,-3.7202352088450565,12.428055336365096,21.688441994856888,-3.735615539825342,-5.870942397617423,32.60901825603499,6.854389978871777,33.554638505260094,-4.657707860309171,0.3515394010785592,-10.491524334527364,-1.1414070019587619,35.518312882717446,0.3044006182714729,5.6548490098842965,9.184637234014955,47.79184910941588,30.937709170638335,18.559267073198487,-0.1525732785846403,-12.562465607154166,13.514285591203791,19.84285344369289,-1.182233586175045,11.386647290410595,11.2929912370836,-4.767352858950001,-3.9854823537527415,1.2293770444735217,12.147876948144775,-8.895451312362287,49.791978802610906,-15.418273663332535,2.1260789803570983,1.2984966764862305,-6.8283334818915336,24.459508747885327,-1.007012682789237,22.059278791396775,2.232375100964952,-18.14280742842339,11.174751939193955,-25.42516426198979,14.281925265671108,3.6759751363420796,44.788970084862555,11.546004512847706
1.5321212121212122,12.569952851854016,15.703345501144314,17.73145481634207,-3.427263692450043,-1.9432012574689455,-0.5602278294570181,15.695869101540849,-8.159978059138817,28.628819846794208,-1.6852683610981067,27.75442563227848,-6.779343689330388,55.63386713160567,-11.538719869171606,-14.615008675214817,44.70681670577693,8.998306007221574,33.35087094399844,10.014758991913343,-0.580472610806517,40.23592390437187,-4.5109749664779,7.85370646579601,8.148655875866526,25.531312165165566,7.342586723705041,19.61587495643981,-2.0206352207795044,5.621937677332839,1.9843852542013807,33.90285905549854,-5.16931767300439,14.40906836256279,11.549817689734995,24.140630747301913,9.960680904888044,1.7745646157651405,-11.27483125262331,-0.5345153087203806,21.337632998530243,0.025818570454407316,5.363913719038319,-5.122957188688811,11.153792283221192,19.984886009454204,-4.265138249695923,-5.904696765233976,26.323532448427418,6.438301141098465,28.340526454232247,-4.720411833210684,0.34862980201759836,-10.125785280990527,-3.6243425174826562,32.290753878108454,0.3044093543330014,3.1645500013726107,5.293211258143249,39.11617916924676,26.387896957642536,16.252700444193945,-0.1520992507217145,-11.8082598315253,8.362646218930363,16.074837122048198,-1.9914147821455173,11.709037462640316,6.9147191312283285,-6.166365818651539,-3.93091263154619,-0.7086592255623242,9.335459038565219,-9.54031884589568,49.32741488639602,-16.30721553350146,0.31897397961197604,1.0052639481305155,-8.27367157731344,14.873161899376488,-2.963985294199542,18.650209944889983,0.8703204809253412,-18.56101338753383,8.186958881105536,-25.2697630768006,11.554840733106793,1.4577715215537437,40.44927561743588,7.9688064736608375
1.590909090909091,11.989441459979986,14.115876164814226,13.595225847860966,-3.2344109026672454,-3.6674510727083325,-0.8060652672892515,9.829904165427074,-7.676319383129014,26.1014627760729,-1.9878702807055066,23.491244373533103,-7.635624512591804,41.38809210996946,-11.37029456656689,-13.949182365893776,39.31961173994697,6.8245473371293945,27.433037747521098,11.003472493166086,-3.538398193501899,37.72844729255231,-4.319158619113412,7.293463698701497,5.136335460312506,21.16898760873618,5.45534761486977,16.37941379790508,-3.6555963471253445,3.964255203697521,2.4729749365037987,26.8357688874856,-6.3892643785033085,10.204071360838379,8.910913928524863,19.99438253347345,10.459138448739319,0.7685883013654209,-11.719860984156087,-0.9446964949155806,17.91468852554979,0.024349287400303128,4.751082821575691,-5.8995024646265275,10.170257745095222,18.422087499090452,-4.699818074302329,-5.858174270574366,21.019074120104495,6.0156522371443115,24.267192675344607,-4.427617571563792,0.3489597327596112,-9.712180782583351,-5.530781827014996,28.479552572811738,0.30441995584579734,1.1241708292202863,2.3151196280923765,31.533474402472734,21.98683592730925,14.015156231266113,-0.1516959269861924,-11.08981164720635,4.792043873519286,13.36988443126812,-2.6797537893789585,12.083037649865897,3.3982962743826395,-7.2337894029991325,-3.8787381536996475,-2.1543541944316624,7.025801283885194,-9.720871792121644,46.47247973592862,-17.002360194116513,-0.9227743061968617,0.7266214243769398,-9.337928104610613,7.955223086603761,-4.343885772198026,15.884130215672027,-0.2472944343417816,-18.532309287100855,6.238603012325483,-25.05110617607158,9.15501794424072,-1.0800248955712368,37.331322848354674,5.285685304355848
1.6496969696969697,11.254910924416265,12.539115855802944,10.310174148489315,-3.0607487686644355,-4.868167028987746,-0.9985015193364155,5.311004191254111,-7.151202006940273,22.547812213543345,-2.50692476419849,19.785235980339213,-8.340855839589551,30.027647430760872,-11.272743443448345,-13.601855311250675,34.10750943882754,5.090544672011993,22.195217972921434,11.536092316985783,-5.883506845531828,34.751907918322566,-4.790799996832202,6.659708082750897,2.742000925064904,17.36728646200659,3.9581475695458685,13.705042556086624,-4.803948401341847,2.4659806053253908,2.7446215875536515,20.81324259264114,-7.257640733019994,6.834279172166345,5.830429429601022,16.16034638570946,9.782072773185787,0.0206964612242177,-11.92901749349764,-1.2821374719135241,14.992579730712226,0.022686310710668168,4.084772231964023,-6.382043139017398,9.231245641158472,16.665308838111137,-5.089892620103041,-5.758379428639467,16.576478170484034,5.492941615141527,20.904589300082815,-4.173797032834126,0.3537103236172751,-9.273767859203994,-6.842459494805318,24.439979472946728,0.3044327209811203,-0.4779132674633702,-0.07623097598996151,24.403674549015847,17.851786207774172,11.9063804352333,-0.1513696174627727,-10.388972752485904,2.490825636343256,11.170113239790734,-3.345527433758289,12.117321150531085,0.700126810663216,-8.139056920638787,-3.856346778122042,-3.3975903668233167,5.167440956114058,-9.741818527337006,41.063042554125296,-17.612622796759155,-1.7753744358475396,0.45668890144600605,-10.078323313691165,2.791322815136281,-5.293639393589643,13.398017905212429,-1.1615150109784151,-18.35034077681285,4.739123546480746,-24.72674542094483,7.1508020116438145,-3.6209934585478067,33.380554138884904,3.382451169406262
1.7084848484848485,10.287757703396633,10.98901211877003,7.735447593188329,-2.921716806410685,-5.850931008089225,-1.1446251644289815,1.9010877252952325,-6.628053761106981,18.769511733528187,-3.2874736594715954,16.63504625259053,-8.993611884202162,21.280463647626405,-11.15444591518033,-13.463808875859542,29.041310284562293,3.7680917648204906,17.65645295720133,11.532183866918713,-7.875661004174546,31.38104142791386,-5.718772152749128,5.72268233749465,0.8704902079146243,14.205239753591243,2.74891028852781,11.493890113946936,-5.651638526041374,1.1301296189846521,2.8249705647637278,15.94355568901648,-7.884259050081497,4.212216529893689,3.0153517513429575,12.604150291080247,8.27953964883526,-0.5970969032926472,-12.001133852083123,-1.579955299606896,12.518503954605425,0.02088155996090764,3.436089893778751,-6.745034601135845,8.279743565483,14.834442305268691,-5.457722786837473,-5.608596042613093,12.921360258695412,4.898877203850741,18.184772901168643,-3.8320903873779426,0.361670959409808,-8.829621959326703,-7.666583470359656,20.162608588282957,0.3044479760246515,-1.7473058838876576,-2.016821071483846,18.346710078950704,14.063674877912584,9.938816839330453,-0.15108713882328118,-9.732208515626784,0.9846370263739912,9.403723493080486,-3.9235317571568595,11.667038326798371,-1.3725969550086699,-8.873209257266902,-3.8656437555593093,-4.4476581306489695,3.6827474576933024,-9.738428232419942,34.12753086098724,-18.136688988152045,-2.4018474709718967,0.2015252465000611,-10.64159322286174,-1.1377400574961214,-5.951194893312802,11.253875360244777,-1.919704444223812,-18.164458748581737,3.496149279889872,-24.33698303101087,5.529661100269773,-5.9587188642714795,28.099634245135935,1.9836374666489822
1.7672727272727273,9.052057088162686,9.40916298171342,5.752882496428847,-2.815233575856942,-6.678656793792313,-1.261412185110434,-0.5608859536854202,-6.120505556461269,15.262682067676641,-4.436560996426197,14.102139517402467,-9.594013287894498,14.932219887020691,-11.0424184187317,-13.54076885062399,24.675751463250343,2.7678409425900057,13.952122808402779,10.891266299709011,-9.471011335911216,28.060420279560137,-6.862336753672603,4.320948507913638,-0.5872975494500668,11.685487301515293,1.7251437086219807,9.568850783272437,-6.303154130848879,-0.07519224275761167,2.6797154940054093,12.211874853007123,-8.319600984904456,2.2445588914789343,0.5187721266786908,9.311426585144783,6.290000124641836,-1.106157445740234,-12.019148944932521,-1.8575026944935544,10.474248330615898,0.019168877209769907,2.862199134244286,-7.049658648161222,7.247762409458061,12.96958822630256,-5.797925112684196,-5.426878390694389,9.99109487036406,4.3196049047888305,15.938062081585292,-3.568507348080014,0.3715147337106246,-8.37906533950345,-8.171996650886978,15.960748780360555,0.3044660757724716,-2.778279950520031,-3.674033747820873,13.61142920712886,10.818308637425355,8.046009903436227,-0.15083845693243048,-9.12394949980705,0.028754983365583978,7.866028300690298,-4.380892614199964,10.590593604310715,-2.9330661013887993,-9.416385853804677,-3.9106612090376567,-5.3436580220075,2.4803811861225182,-9.783866065830548,26.98195462466177,-18.618170028687377,-2.878408586212419,-0.03614231234815818,-11.087726947031415,-4.234768838272358,-6.3956358345925794,9.321413731093477,-2.548160258044265,-18.1169358982005,2.3564345020614486,-23.96761906946219,4.250805864029165,-7.9589455989634,22.168672422406633,0.9276997130615363
