,Y,Mn,Ar,Nb,Pd,Nd,I,N,Pa,Er,Sb,Ce,Ta,Br,Lu,Np,W,Ir,Na,Ti,O,Ba,Cs,He,Te,C,Tm,Hf,Tl,P,Li,Tb,Ne,Al,Pt,Pr,Xe,Sn,Sr,B,Fe,Sm,U,Eu,Ag,Yb,Tc,Be,Gd,Bi,H,Zn,Zr,In,Ca,Ho,Mo,Dy,Cl,Pu,Ac,Cd,Rh,Os,Pb,Cr,Hg,Ru,Ge,Cu,As,Si,S,Sc,Mg,Ga,Ni,Se,Kr,Co,La,Re,F,V,Rb,Pm,Th,Au,K
0.7678787878787878,81499.651595195,1283.652294237599,-2.1385088767006284,27506.591275308703,-123.98076379146767,-7374.932103345011,2281.681080090144,3.111924340890098,5147273.470153315,28174.36955619938,5579.38736137357,33047.1264234387,4500.540241707228,769.5574955831265,-1027.3357903108742,738842.1538235543,24242.493084983005,19.56946293609055,16.580823073741694,337.1121650498518,7.949713165255565,1226114.0993981191,6448.112222247622,-1.3439505490447656,6739.799043402482,16.39957616621319,-11599.880436000401,2458.1905217311455,-63.398703801350244,487.2662685576668,-12.802963702545593,-3039.9664208667186,-1.5505505147785037,98.48908268655367,37.52994184227598,-53495.01039390485,2559.0166658272296,85.31916727186858,-9566.884101897238,16.72173896490614,1145.223831551092,223220.76129302694,871341.3459425368,235.86956001590252,80.70938653239149,35.13618682213347,391.7036087374139,2.4283482945103056,-2430.633425561087,7056.280549357122,-6.829425630594682,17.108911552203047,4458.473273587516,131.60482992189918,20.410279436189928,-1152.047732963917,7869.800102926602,-2671.736040487586,-86.67438438110493,7392502.984421855,-23317.03439477053,419.80211520601677,10.207859852910254,199.04554723400875,-361.8806029494518,-76.88892655754984,405.4041085555884,21.322375489393114,-376.16768084560806,52.87377156400033,11.949033288969266,-40.60415324306939,129.2183443922314,258.55466678151157,19.941224783536185,96.40338191229269,95.44991496581937,61.88326313377519,-4.239893365539842,13.515539173550161,-3253038.5216324823,6762.611909957767,143.29382747948026,-7791.311166857184,140.24770880818113,-4499.088715849489,-22157524.030215487,162.207043150398,4454.536062588164
0.8266666666666667,21802.878157709245,872.4237786300222,-4.907382041133132,4935.45113861688,-100.53307852046609,1154.5365246068518,1184.5004160577382,-5.125735070887995,1779579.0951533278,4308.324146058969,4300.888826241077,10398.10689219147,726.1105542167313,399.7426152492547,-130.4318138514377,150334.16944857332,3398.864667024551,25.500165166946005,12.242756979003119,-26.604460146348206,1.6680883997596168,609733.0368981271,5230.583413654665,-0.5997503648236812,4517.452363741909,7.4265837963058345,-2722.9204750438944,889.1400456648463,-74.92776034091905,454.8461025974787,-5.721755460809363,-3692.975698197797,-2.7155912231428525,66.80903663510502,36.64949447596347,-8944.034807948346,2318.520572107324,-116.27150806392035,-1792.2051468080251,15.377750592656438,803.8294834239837,53438.33551179278,395290.28344254947,360.5863263772842,61.30542155981227,-28.894628289706965,175.8207352386876,4.151977836466418,-358.6986416033653,5195.175080621377,-6.743306032212035,29.687677449062114,226.82077726388027,91.05742087695327,15.026093673684702,-304.5966526258122,4329.739556080113,-1106.0716117608092,-37.918849204687355,810049.7344218608,-8568.070527573525,356.8363864715937,7.306546102850193,169.74311804904522,-526.2012816493019,-74.28261854643296,362.5393014480649,-35.1240241724011,-274.7864247167499,54.40979758556774,70.42479473580562,-1.9092803425797447,61.086020225750445,76.65549687547566,20.512321241838137,81.17044888686603,92.63649946302625,74.02298790006654,-9.914970765880469,5.033378625111745,-1212398.5216324746,4952.8243123149805,188.67729612829777,-4903.195444175591,127.6646399621088,-2009.2150586039197,-6674364.030215467,53.99015474404643,2448.6200469663318
0.8854545454545455,3297.7358237454628,552.1344720147398,-6.709220367044914,876.176480453353,-64.58685807895931,1480.6053722852766,696.0431407098787,-11.11566325584783,344521.1889033499,-43.01913089639514,3245.3873614353415,2076.7372632887846,-68.6416048884578,237.87521417847688,-62.68113481314967,7014.9555814143405,586.481976609119,-3.609934595440155,9.15365901103006,-26.356615421792885,-2.4707584334937445,228002.47439813658,4083.3204742023313,0.5270249200864267,2975.2917192502564,1.2306572025100004,-350.01678850145,13.003548177583106,-80.54270478783948,362.2734403199908,-0.26161700206626687,-291.8049828467591,-3.3707921483306618,37.26943249561063,37.31888232423255,996.0830509637153,2077.7915682470075,-98.72058945868424,30.858886717698788,14.318266176973204,512.7499546415245,6787.49420322437,137187.45531757164,152.69155099299482,46.615068201103625,-44.62818692231737,75.6606095569509,6.689651879320529,-15.87582663661645,5002.522248612302,-6.595930139679892,39.97477160487083,82.00591217216643,66.8938924551613,27.113845103416192,-3.311580273809469,3425.097466274377,-308.4141410323416,-5.286894462667011,4667.208542964038,-1878.4567580264368,306.7880466674415,2.5487031327894005,151.64602639324747,-360.5668822194003,-118.37510202417516,311.01714571723244,-66.60099862010802,-198.06976513283755,49.30538934991798,75.74243699602897,17.241595764419838,41.126768894801764,34.000055614262685,20.389301128323705,67.33690704525924,111.79911241449527,93.36497555903107,-13.768133476738466,-0.5280351105395131,-305997.1466324635,4592.884370926154,112.57695436151708,-4160.816537890745,80.37943793732552,-739.5191967653387,-1105495.155215448,36.54270604683981,1154.9513457996045
0.9442424242424243,354.24311747356097,318.04655090621577,-7.900133943682137,831.5088169345711,-32.89565013461242,20.68075074125918,360.1569102997334,-14.786899209316596,17912.196715881608,-53.381492772675905,2181.991609531318,-48.90192737910371,-160.32459589649096,225.7930609310243,-27.898976881938314,844.0948636757493,313.5211612000223,-47.20034287786987,6.08932844505905,-29.318855604479143,-5.9210543020093045,54665.59939815083,3054.07804256329,1.6332290407776882,1727.6520708650257,-4.389578616072083,-38.67533109966056,-247.31137032385223,-83.45231933340474,208.29187304409234,1.6345274133825114,-60.028424895885415,-3.716469954829867,25.183441653205353,31.56887473681166,5.930249488057262,1682.913638622864,-81.49459149586569,53.378097558471055,6.924891827369757,320.8833470095629,194.87146155999702,32452.871333225146,-24.109264579777097,35.18217640450174,-45.131776520766095,42.674598121516034,7.03983406721215,19.888180969756792,4146.7873853619385,-6.372740877206657,43.86583916439857,222.23302401549918,58.665136531952015,27.792979529333476,12.018894611384377,1993.025444843855,-82.89023047503464,12.63215156384368,1519.8412334095644,-160.06132648570727,256.9880284091637,-0.457774161395099,133.95556621588779,-120.50009447908293,-160.94851200133405,253.6249491031407,-91.15409915377644,-133.4984455012823,43.34396360826576,63.25305336504347,20.851989372537048,35.26614659254208,27.480480527714306,19.17087164050566,55.141274150286705,102.4608785142587,104.29485386200253,-16.446573494704875,-5.004643346516969,-47540.384913696056,3454.639009623371,35.179211178195075,-3381.2603854978934,43.32190849103045,-250.52262995803173,-58664.45209041625,31.99223764478119,483.14507139227356
1.0030303030303032,87.83383101255139,168.32654973223802,-8.694292741428749,667.1286290191497,-10.018696928832952,-38.44196802542647,166.74068113246602,-16.866120818758976,-22.150200282276224,-76.62296687993772,1404.67032053851,-232.53240527724955,-200.69651359417384,192.53537060191516,-49.04710916022364,385.7437284725282,156.245587497272,-91.52320353862251,3.922715836568046,-26.45414569966801,-8.55820689739956,5657.708773168251,2100.972573814874,2.3019514704150663,781.7908648831981,-7.9140378399058715,-29.65573495862536,-236.07488959116273,-82.77920071992139,91.74422762175645,2.1922389306725676,-55.57150041939499,-3.880681880417493,15.902639011990946,16.861904579780663,-44.7355867954861,1262.057437538104,-62.78674003606039,29.622917231262555,-1.569136137348021,207.4642491574816,-67.1078016981497,3854.9772903007465,-33.760235026090186,25.990053058732023,-42.273984578949644,19.762107374991956,6.785974250982358,-6.603174875554148,2990.9961256382867,-6.094545853389018,41.885298009594344,170.33989661052289,54.727346652973694,22.509017361940995,-23.229079740018065,905.5013970683201,-61.83486009987459,18.3297778163275,9134.190476592634,94.20030074006876,207.42722220760953,-2.534247310363974,103.76802047674249,65.39329239103974,-185.52260860103405,195.3096415445579,-97.16877040501622,-70.50432006379538,40.79158786945366,56.809015066588984,17.919654592219988,33.38703067516055,19.939266582806003,17.279781356729117,43.87668680100397,75.98800870852804,97.90529707227157,-18.28395284573315,-7.605081409061038,-5050.746241798884,2369.2671834847583,11.305348014407066,-2526.4654635547854,20.89742424166456,-81.86293142418629,-143.69388114654896,22.752735753428723,209.19115294434982
1.0618181818181818,93.28047107946888,77.84130504540984,-9.221186172229787,495.6105321966919,1.8375157972156642,210.45600414803138,122.58695657134572,-17.830285396828444,-1555.1480105921928,-77.27302938395208,888.9500447530545,-143.80334032633982,-195.5305131923249,151.03924646896948,-53.953305694273304,280.0780180866659,43.19716376819602,-87.26578005854805,2.24740143271666,-23.546041688688742,-10.329634908006373,46.53718429588929,1222.3105865129587,2.473816985322252,105.41931346772866,-9.66200394371256,-37.68861377733698,-211.22625675015232,-81.81340326551067,59.597575598065646,2.3105222495834727,-49.38728864092062,-3.9452269503487782,10.2046315455822,-0.235682928056911,1.5787557666496406,894.0457189037295,-44.18545212536338,20.5832406093523,-4.960107149270525,125.57365474000005,-68.44463177712124,112.55530853990808,-40.629722772702245,17.434606523467142,-46.65448150385643,6.196120873155793,6.653104295232654,-23.927076937572924,1972.4670729593486,-5.7907731043129,34.642988540652155,132.61170147236226,47.41877584421831,18.08657408292219,-29.1981920792375,266.10183051771594,-62.26468486561971,16.501878070367678,5396.06010552581,-167.65879956371424,159.6668158116714,-4.714842591103774,67.02398671395109,166.5502290761453,-195.46110031620105,139.05649831241462,-94.20516251793583,-29.68427449756931,34.898914450673885,43.920404348706384,15.337176226564747,31.874758983334413,14.822679957813959,15.042129675913854,32.805420699547476,54.37604743327292,74.69573299000008,-19.48357199876991,-8.585638776328643,-693.9460708719361,1563.2352011088167,4.220966508498104,-1769.3541353395024,9.347871329331802,-60.92227279466172,-80.22063737931707,8.984783868876157,132.92812195116173
1.1206060606060606,91.86971980321971,22.94353138668135,-9.56404328835537,348.1587501031779,6.574549786137668,121.99135884782041,90.62408134927068,-18.025014044020264,-1173.9874880615632,-76.85882947882278,531.4764120640996,-113.82287156287659,-170.84673628854685,110.18758496582252,-55.41086329013258,165.0050659048571,-12.518023255456642,-82.09849022170711,0.9769880636723168,-21.08835231312749,-11.29527200178798,29.950499150071273,511.35148007120995,2.3148312002847353,-50.58729727275196,-10.580458823691623,-43.88233929041457,-184.4935601813112,-81.96612081624492,30.17419596133968,2.010268920882091,-50.88963079534963,-3.9615117812110063,7.279922382321037,-16.70720229452558,0.36922979333694195,600.0457800941091,-28.63585715593006,16.435867466910207,-3.644720152199391,58.1014601539004,-67.91292393108598,49.06685951292048,-47.647094882667105,9.143041701646178,-49.00375892733442,-3.5946885855455566,6.184799504251295,-31.340929537356473,1189.0368972541264,-5.471453763702542,24.63427209124069,95.90467029047043,37.346044894260075,14.360397009898016,-33.690390950469386,-56.28954966087805,-63.008058657273764,13.120246465469561,3125.688523527823,-46.33198676888847,116.41907424074945,-7.634619352384394,30.252075160965514,185.42837243896125,-176.3936258099986,89.05996216127798,-88.52590976275145,-16.944162066168925,26.669529171315897,31.362188416878524,12.406203384246403,25.832805193856974,10.423111479270254,12.722469680799515,22.230027118616285,36.05908054156821,45.11049756298348,-20.237066076147627,-9.030755674099337,-436.17635647845344,1039.3171103510685,-0.5644464252568131,-1222.8551117832092,4.5927768078651825,-56.07721427113624,-101.48469828374607,-5.687594563456952,108.15652315187484
1.1793939393939394,80.40756169037765,24.519733889341296,-9.781131668934087,225.1593758861758,7.0890534552109035,92.97689362666293,69.46061412973759,-17.70577320983473,-928.0594484220829,-75.85244357422982,287.00161974518977,-118.5945848022895,-141.0188706261884,75.65453465996416,-55.32211043742851,61.64776621421119,-39.56949490151332,-81.03237375406685,0.0171425595704233,-19.077959051633965,-11.708388356287752,16.64037193612,91.570420810033,1.998656305005484,-22.81234516845902,-11.20038972791771,-48.929084492505055,-162.6914361079805,-83.10168747381773,17.484499036255563,1.5245375195517352,-53.44464245908601,-3.9613869428713007,7.5513764408996185,-31.0848190414254,-3.3482574246587165,385.4325600788381,-19.433889799340758,12.870739216521923,-1.424893044831152,12.22984008734347,-67.18234063562988,7.8222459604942065,-53.46348965927295,1.229608782710246,-50.60871260133671,-10.800929965128377,5.357977163890916,-37.41990128135611,567.2726761593387,-5.136509679434229,15.133265186184737,65.6205517252418,26.647863830615346,11.364789823868712,-38.06431891916744,-104.47307457209705,-63.83961677710687,8.47247113618714,1383.5175030675273,-48.796105656715916,78.22423493268887,-10.962036523301004,-4.877204842251406,145.6733523646759,-128.16659010301203,49.264933609386986,-79.42847459413046,-14.327306280104281,18.23236117510698,19.909559540559094,11.441413311648871,17.55210483734086,6.667376184885607,10.583193428124774,12.305390402132991,20.852423287915478,23.548814125986095,-20.70517878015783,-9.290360953517384,-344.0413771781375,667.5286582826186,-3.253641237902543,-836.2987151420269,1.7973018108691559,-52.8939026946923,-97.59463775757108,-18.616572388005505,85.12025303205205
1.2381818181818183,61.96972610947596,30.93668425772337,-9.914435854648383,114.34597584095258,0.20094258383929994,64.64939437639866,55.206265617985125,-17.031666281490892,-716.9709473251431,-74.22516225855209,136.59546150700038,-124.20759137270358,-118.62382812755925,48.88871159506554,-54.17189133917302,-20.16902135979555,-53.79055652490096,-82.55225578198507,-0.740882560700892,-17.504070119308064,-11.761366862211297,6.860666942365556,27.808656289209495,1.6349627047319952,-3.286706369557027,-11.563994826851763,-52.7453761748742,-146.42561268115819,-83.9321393726255,10.341955681482364,1.076196492879539,-56.07780198566341,-3.95856268799933,7.398232821077392,-43.043036489628705,-8.139860364149982,238.9190257927011,-14.392675658819437,9.115272850374947,-3.187430277557618,-12.592924165980056,-66.27349650527292,-21.629108899597302,-57.886932463419164,-5.936349422257974,-52.21012620459829,-16.67978251792702,4.332870793945901,-42.87555527358776,124.37014179802053,-4.815209285041274,8.721777831754405,41.78722740532643,15.249792655594444,8.767744166185695,-42.65087427024376,-88.28664246241605,-64.40435967971489,3.4817412639433987,513.534592969882,-61.76057548085269,46.91948661452844,-12.144546637932239,-35.33935148882692,83.95802042054103,-78.17125142548396,18.60250397404689,-67.93200678284283,-9.16442898345158,10.769881747672148,10.266291228578677,9.427312635626702,9.186333965021069,3.009537494939094,8.790417645038458,4.6801311634859015,9.54656392333732,13.108384721214222,-20.985339372849968,-10.074429848486018,-267.5764418088788,356.4221825547028,-4.677441613490581,-549.3695767572765,-1.1682457396889745,-50.75356747546814,-95.13070941453759,-30.50266916099339,65.46932074736279
1.2969696969696969,40.714446714180156,37.90266496649048,-9.99140734050115,27.448599111896407,-7.6883564992062805,28.840488008124392,44.238805294523566,-16.089290700823746,-535.6217650505171,-72.3015933682394,56.703337595488144,-125.36495523579474,-104.10213002735011,28.932752655927793,-53.16584868447406,-81.11035875834327,-61.01824044056697,-83.85018341668284,-1.3615327883913424,-16.404359461593376,-11.577389998659307,-2.583329415801805,19.244554123089554,1.2797191663530554,5.973242639680072,-11.636894159011474,-55.46314945398309,-133.94618144882693,-83.66808594078383,3.578858475165584,0.7308034458728567,-58.38068117660751,-3.9534138012959654,5.90505478450006,-52.933958815059825,-13.241670629402918,141.71852563387336,-12.913866108100878,5.812839961587906,-4.173719341588347,-16.501988275946044,-65.35928124315207,-49.54840501219028,-60.792343182503394,-11.854207290235633,-53.94859803740611,-22.65369152534359,3.2281217954622328,-47.71191601016318,-9.562208199903912,-4.538859609961528,4.891617976659144,22.249412455468196,3.900957810651141,6.289265088088467,-47.26536843558313,-76.3709698782338,-64.76333777380123,-0.1728583536307421,147.08618301173016,-70.4592295447836,23.77830113121483,-13.125306881235645,-56.24632232247422,27.535504662274178,-47.4446390334764,-5.422550737430095,-56.17301907731668,-7.6430311227575345,4.677335491359847,2.1716966215947773,24.410268062024453,2.1328762857849037,-0.6341514911610344,7.199499991153996,0.1880144397098444,1.3722725644614082,5.976839059462268,-21.119953921330207,-11.442429667551469,-201.08808418098624,98.04648841047307,-5.372441770401785,-340.4756861182396,-3.997644833924516,-49.8408895300097,-94.53112276933007,-41.49178941314081,48.35129404960235
1.3557575757575757,21.223106260706807,31.28128534069484,-10.02996755127958,-4.280051576892619,-14.222263045417709,-7.012684066038508,37.630460650843496,-14.910037631233015,-396.1629025557603,-70.4965547070147,17.45157172327549,-118.81910253902393,-94.51116462884917,14.14931731352769,-53.09887382600175,-122.67669610937364,-66.25902781362196,-84.00050509915566,-1.867713948881598,-15.849320764730678,-11.236095660960949,-10.619332436727932,16.630792230341573,0.957535440703609,6.3871261981609795,-11.455125186096266,-57.46771544070161,-122.18688111710695,-83.84403492975756,-1.0125590902501522,0.4665950581498952,-60.272519069772116,-3.9457845853316194,3.982140697647701,-61.08394480417328,-18.025632638404296,76.83356205801633,-13.79264813810135,2.2305170440542814,-4.670598915741191,-18.001047722611005,-64.52841707193562,-72.76444638706235,-62.675987227902596,-16.365525176280748,-55.56552975628434,-28.182841065661183,2.14270538407359,-51.98522356494993,-46.92192632229307,-4.305427730405016,1.7185569645653929,6.369083502370071,-5.00993067828213,3.8813141195822998,-51.673075440862334,-68.29089139526988,-65.14561599443648,-3.0389146114457692,20.63763574189965,-77.63139432239161,7.229011776306123,-14.7732537760684,-66.06199597003335,-17.132639424415867,-32.227784557878756,-23.48950602427604,-45.282771379133806,-8.299541134513078,-0.07683371299006482,-4.4243760902966205,25.038419565046244,-3.0963992205282684,-4.167657672349567,5.623743480836642,-3.2846606271828898,-4.0702958985400315,-0.7087149935176068,-21.1483099753142,-12.879307608967933,-144.8500011875381,-51.272526927729864,-5.692883714425243,-201.08841772871548,-6.561487588751061,-49.86713442544964,-95.79057538641368,-51.157564422357346,34.79352431856124
1.4145454545454546,4.291557416524375,22.782101967845854,-10.043125531407284,-8.135887998515829,-19.16776771087239,-35.47170630290717,25.613020339621848,-13.576221625565218,-296.5997309346227,-68.9272948036986,-4.560577670946915,-111.23093721226326,-90.3085353811026,3.5624171996025953,-53.97869914561006,-136.39388941828182,-71.6339589827605,-83.89627959279578,-2.245272558078074,-15.811388063892737,-10.794765076603959,-16.44698430180931,13.283063511784926,0.6767738281299156,2.1746136645577776,-11.075320011017869,-58.99097721436944,-110.75131122958634,-85.19923651631653,-5.133838408468141,0.23793408807959324,-61.86612388952847,-3.935948970877364,2.20357295251609,-67.48820700002136,-22.504792649466903,35.20600672878728,-15.455667014288275,-0.9466468404673565,-4.849120122421327,-18.736690824347832,-63.84524647773158,-92.07992160700724,-64.16771689057886,-19.846842294900895,-56.54760425307868,-32.60375417907097,1.1573044525127965,-56.085923636089156,-63.02591090559074,-4.090850666989824,-1.0981969267293503,-6.287486707284869,-11.503853635870884,1.5856202530627996,-55.62713859662826,-62.20525099340977,-65.6521998831486,-5.397707522524206,-61.66644891713905,-83.18367838571622,-4.149600306428878,-16.75198822347052,-68.61402821582111,-50.40616067352549,-24.89719860455302,-37.25542440829701,-37.29675561819035,-10.10801048157182,-3.7562977269143447,-9.66320610866964,17.328943792603763,-6.829625632431693,-7.299980672120146,4.195325967587497,-6.316845860153336,-7.537509622746979,-6.705822889117921,-21.13543093645231,-14.138251797263647,-103.20553083964582,-85.84535692201673,-5.8110085542562615,-117.64176205296458,-8.754331957445446,-50.57601552485512,-99.23220264176496,-59.65119351362421,24.220842947788128
1.4733333333333334,-11.19936713674453,9.180471150171599,-10.040121400845633,-17.577381435351885,-22.98999267649707,-45.098918472525156,10.645323794785547,-12.72716605499079,-230.51484600596402,-67.59373735801013,-17.53359389665133,-105.55979457949331,-88.32621249024261,-3.9369850613808186,-55.44165046997716,-137.53784047316572,-77.1325473404477,-84.15261919357917,-2.487615622261141,-16.177576688328713,-10.299337172033368,-20.587929600163267,9.621335620370711,0.43788369614173234,-3.8577611310219058,-10.621710131064345,-60.17652759045231,-100.70809055513547,-87.11819691971101,-8.787531957909978,0.024113889194579973,-63.23805659732638,-3.9244848711056965,0.7327913171996354,-72.27738351249138,-26.947875085112134,9.558748608558524,-18.485350707257723,-3.7961415337949043,-4.970519860908809,-19.125053357241057,-63.37092668393462,-108.14458043105212,-65.45868664813678,-22.72257231445505,-56.90414844359666,-35.62804926686011,0.33253184841017225,-59.83966166402254,-73.24187968083753,-3.8752529468437205,-3.5516055704745857,-16.12836777458886,-16.282446415705294,-0.511257199976627,-58.94175925469355,-55.992092786816215,-66.2515876635824,-7.237635607128747,-117.11710947698563,-87.60273029749558,-11.865433433423455,-19.86882794295145,-71.46440787931651,-67.1160298412953,-21.891386328805652,-48.542540983451644,-34.47756028120768,-12.431453369286062,-6.654207445079826,-13.824105548306408,7.737568359128389,-9.44787448736646,-9.626506031629985,3.052231749399186,-8.859394595892438,-10.091537218213817,-11.816642008786404,-21.143704246624576,-15.136371717919754,-75.96874478941501,-85.24174949006463,-5.8017445748123215,-72.49581886762823,-10.540065151896473,-51.93480653404869,-103.08688526001731,-67.07549421283831,15.841547667171188
1.5321212121212122,-22.3673240941923,-2.5672281668488393,-10.027140655968816,-24.432164769278767,-26.01239758179109,-49.11645039033415,-2.304485497563932,-12.169884702808194,-188.49148444511326,-66.51594002916502,-25.001698582416832,-101.17700490115264,-85.69391854831626,-9.522954081102398,-57.102290773129106,-139.05880560584248,-81.78920907591052,-85.0304796906699,-2.628329401523616,-16.801798027584493,-9.773752032776533,-23.95811337380302,5.576566349496424,0.23767531140513606,-11.349432984816218,-10.185483334586035,-61.1248418770617,-92.92676407191279,-88.93861602611797,-11.400136680760394,-0.17819659417959563,-64.44577415387722,-3.912085114964354,-0.490862637854105,-75.98389543859673,-31.380917161526504,-6.476284787092995,-22.23089086602804,-6.5058580360624445,-5.17078159980967,-19.433005815988132,-63.13412512148898,-120.0625488199204,-66.5497967667552,-25.21413550481418,-57.17096326167617,-37.659885846416636,-0.28389280982697107,-63.40366419065925,-82.00960238577888,-3.655028264992405,-5.637982999598292,-24.13244534542493,-20.001701515424507,-2.3274133323759707,-61.513929122619786,-51.46140668726541,-66.88132509943378,-8.625358759365428,-156.02447318960526,-93.54597496548055,-17.40346149155746,-23.784472759864613,-74.91274128138586,-76.65836508703606,-21.138251847785646,-57.992316152601994,-34.3289046798048,-14.815893147484315,-8.96921130361423,-17.122084074779313,1.125133128960967,-11.332512004177653,-11.036543624493294,2.1360149243011515,-10.92409614362832,-12.16940046637211,-15.999096217924546,-21.20188316112808,-16.00499311089195,-59.48021156823878,-87.43854940996775,-5.719175454051769,-48.39841377625808,-12.093525238205213,-53.63599324334959,-106.90675487816365,-72.96961292433257,9.22042539128496
1.590909090909091,-24.360590732198126,-11.728993722538812,-10.008393729681972,-29.01317094942919,-28.49502841537241,-52.99048093137021,-12.397071120780115,-11.289734984290847,-175.19479211659035,-65.7271669709839,-29.526842391246326,-95.89724255151482,-83.76563456071864,-13.851850455688535,-58.69232475589258,-140.45152052141427,-84.98577249091882,-86.3651500807811,-2.7286147482762413,-17.379502847804886,-9.241258518479992,-27.007996055104616,0.6730019165662904,0.07153850326175686,-18.74909038173048,-9.763015247995822,-61.88955851344262,-87.77124626253678,-90.48589513456213,-13.214701682166483,-0.3695175810871112,-65.50162091002909,-3.899386024019947,-1.589496871521963,-79.23411605272199,-35.738342296854896,-16.905786319177235,-25.246229203820555,-9.120409222287995,-5.342915897057821,-19.733561503085294,-63.1454809683972,-128.7680079648162,-67.40443377653493,-27.410147263659862,-57.65094709529269,-39.24100812140789,-0.6966684113959231,-67.33706664192363,-91.28126940453755,-3.4387630224019636,-7.3757875694071355,-30.287058422145456,-23.173593257865992,-3.8175471550840605,-63.336320160624055,-48.843436350692194,-67.4784391524027,-9.674641224093817,-172.39103486067395,-99.93830100051098,-21.5833312939833,-27.42689735137908,-78.9884092013621,-83.13610219225993,-21.39705722665505,-65.71641753217364,-35.10606070501196,-16.97659506645577,-10.819654549674434,-19.73845994028315,-2.3564625252839053,-12.730906949492883,-11.815532926142934,1.3392393454407803,-12.595808428195701,-13.812846127721292,-19.271127916610816,-21.308973920438852,-16.779059606700876,-49.74450881125195,-88.90582655747652,-5.606227952811426,-32.177942611272634,-13.544832493380477,-55.43637343378168,-110.68332760314962,-77.30439771734788,4.0273894148324425
1.6496969696969697,-25.23505044251567,-13.838013391820766,-9.986876068267438,-32.30540627969021,-30.621591474273604,-56.06055246871022,-19.86484157070413,-11.324151375976907,-165.9073160079622,-65.22132227822932,-32.739903757370946,-90.18358126025663,-83.36913457134155,-17.185684727009875,-60.09034966036604,-142.87650765864385,-87.19669436149456,-87.94451792448368,-2.844275193552147,-17.80149352845297,-8.680824036847362,-29.921280105020568,-6.373113934127229,-0.06545661697442251,-25.600520302153416,-9.448702323728162,-62.492444149521454,-84.83464625311507,-91.84336248419426,-14.479822149175028,-0.5511310367444405,-66.38379204037257,-3.8868830128749274,-2.6278262749807704,-82.31219450974183,-39.93799143923544,-23.844654642408333,-27.672425578700523,-11.602683797451634,-5.345556869034815,-20.044739158489744,-63.40469285407183,-135.0016805283252,-68.05493104833162,-29.34248127023636,-58.318156182007066,-40.50438115754973,-0.9885132316071199,-71.32634665677372,-96.79526878438179,-3.238134943059802,-8.797802803249052,-35.36291698828595,-26.013850390916033,-4.9759814195527525,-64.53119721175996,-47.24818619264194,-67.9950706147555,-10.474809337855799,-151.7464270537994,-105.45644331423199,-24.825546438027036,-30.565922874983563,-83.23780598659779,-87.78942211432584,-21.80845990221996,-71.9540113605494,-36.210521411915906,-18.83140864869589,-12.281053874501596,-21.842533198821034,-4.398668686194828,-13.742898490264853,-12.304703361897399,0.6035530588550576,-13.97116343357987,-15.010185348786495,-21.757716093123985,-21.452466190028233,-17.41215220659764,-45.49463440165425,-90.06165648619482,-5.503013219128337,-23.112224033474526,-14.931561682716827,-57.212476789445034,-114.40570864057761,-80.66246728625622,0.028885854171903043
1.7084848484848485,-26.307868587229514,-1.6832066702726187,-9.964727665414127,-34.91045040402478,-32.47724042136192,-58.11229425897602,-25.485623125653813,-11.490987180201062,-160.30151093737405,-64.93928576000738,-35.57567611348295,-84.65532186491151,-83.73336143860743,-19.68851363500665,-61.31842586499749,-148.17733390255896,-88.64808704860869,-89.5943278586034,-2.9988157046615074,-18.065103563669894,-8.078090901200182,-32.746074573364574,-13.812109266152998,-0.17794736742735462,-31.253541899340327,-9.325705074075538,-62.95995369499619,-83.44012229830436,-93.1303036521748,-15.315870800149845,-0.7253503843499178,-67.07239770386121,-3.874923912457427,-3.61046204178031,-85.15653106237187,-43.868238901442304,-28.600241791148104,-30.023773643899222,-13.889782159343499,-5.262326138828808,-20.405875995841498,-63.889860579336165,-139.4428572565892,-68.6510383348368,-31.030905263599387,-59.07294297450406,-41.313499797794734,-1.2566961294513392,-74.37919465697749,-100.2873335440749,-3.061790488625107,-9.94125828106155,-38.582276737962246,-28.55725721733604,-5.833549341595379,-65.29250329020569,-45.84395679425942,-68.41795958295778,-11.077278493386629,-119.20290867061094,-110.20345975530041,-27.388506858557182,-33.22161846724772,-86.70634941244204,-90.62553462235434,-21.968966027308863,-77.0372623839186,-37.463423271958185,-20.363344163291195,-13.410138584511722,-23.553768688230598,-6.058462589375536,-14.426554852052021,-12.746848952782813,-0.08536714783936675,-15.122360964621931,-15.813952976607526,-23.62380536056873,-21.618365714963414,-17.871264552146034,-43.259255781477314,-91.15378851444052,-5.431128822402359,-21.107080776179153,-16.262272033204006,-58.88188293270815,-118.02986874827216,-83.49337603957089,-2.936478929954372
