,C,La,Er,P,Fe,H,Zn,Os,Pm,Eu,U,Na,In,Pa,K,Cr,Gd,Li,Kr,Ho,Tm,Cs,Yb,Re,V,Zr,Ta,Cu,Ge,Hf,Ti,Be,Ga,He,Ca,Xe,Sb,Np,Br,B,Mn,Th,Sn,Pt,Tc,Hg,Si,Sm,F,Au,Mg,Sc,Ba,N,Mo,Co,Pb,Ar,Ag,W,Nd,Cd,Nb,Cl,O,Ir,Ni,S,Rh,Te,Dy,Ac,Lu,Pr,I,Se,Pu,As,Ru,Pd,Tb,Tl,Ne,Sr,Rb,Bi,Al,Y,Ce
1.2969696969696969,-10.047743840437436,78.35742431279384,53.31712049725729,9.783358939269148,2.209138393086723,-3.831039706387627,25.746354112644543,82.0156169235246,104.06165305574237,44.37263777362247,76.3918953877943,5.1274282956760855,27.679589433563965,99.52893702991406,40.96297677663893,-6.59199799705241,155.7511969704643,2.144124841960623,19.681505959843104,57.01177511494993,55.38023747838086,107.34551967847213,58.86728253197241,89.06672148351004,4.120879772229488,46.38120632355504,54.52450976124319,17.899434899931375,18.561314872212126,44.82414810229831,9.784866310731442,3.9307249379259512,20.581585591162856,1.3995494333793081,45.800815623089555,518.9016623601478,50.71930743105958,101.49880077617601,50.20773355455331,-2.9223323630359452,-0.7531151686223553,96.09115136908916,40.58902065541626,40.93292942432061,26.21802804971726,104.16911980684851,14.040682498000873,84.70463648861957,-1.4676777942065757,45.637576446492,15.386272444818283,21.709157386849515,93.58668685838083,-15.004080202718137,17.110537903194466,1.6516746944192504,62.84256011085751,11.387963010758646,27.268091755596803,58.85356472486748,79.30843410926289,63.662442381037685,42.9887823859296,13.819904215176148,-9.219557624477169,29.673678281564644,15.445993977576531,10.067203363997873,35.51684500224002,83.34427727587969,52.66091631277404,104.53085554277395,43.06009596632089,90.76060555556758,124.64459919972984,37.07535985162575,61.32737262637285,27.278505149481635,33.60364525875495,15.949887884821512,53.90724243516794,73.15854012619855,0.5231617229277773,73.03356379935838,73.11055328269195,75.6594143650848,16.2079746394031,13.49587717373095,107.75655933089693
1.3557575757575757,-9.873900974601883,68.90320937376411,43.892050935067765,4.829723840784626,-0.5743952692424816,-3.5590108365811237,20.232846918391104,57.53585212423459,85.56263954114013,33.44595686328964,62.8572980729874,4.7772457131508315,26.445985135140454,81.87519139735618,33.97169764817756,-8.411198700500236,100.4487246051638,1.7416696954795883,16.063102359243985,47.47600301276938,45.43945894216633,84.18711064376707,44.83731248296257,65.7741360342378,-1.2205137371879373,34.42514215601298,37.45636538412487,12.958661280816216,14.45352708341051,33.452559496538555,4.223621787643396,2.95174622843531,16.306894145173587,1.1011771986530852,34.23762182905678,362.40777096329515,42.837502111868616,74.96848400786753,37.41404615447998,-3.4753824665340134,-3.878078620535297,81.88757064549475,34.77431854174458,33.39722714294593,16.23869202309157,82.43487781376186,10.203889002827026,68.3671982280437,-1.586088457112805,38.617274284880146,13.140724746769223,14.782849261484387,81.793535877231,-14.180395400740348,7.64667582555144,0.23068315115277352,53.44400208010657,24.607942875225298,23.842768350992653,38.21487904827661,70.45389087286085,50.87033613211897,29.03586172501969,9.07629905302757,-8.97844949056619,22.50000600414426,10.228862463622383,5.170247794755351,25.830820566859266,69.97469066644936,44.22318592241536,96.19952759091257,35.86332095408799,77.41647651872843,101.37153259587629,27.582794657623488,47.204639532237856,19.410525826407216,22.12647277402042,13.659861165435398,46.59288270023916,60.331202110090345,0.4897600473451402,61.005901230377354,61.70460101122844,63.104481168419724,13.319510908527134,17.04533094677668,84.66435082814007
1.4145454545454546,-9.543831184171129,59.03456218153232,35.93794826952625,1.0439668247322462,-2.8482842094617995,-3.3177533363529914,15.777149724752128,38.78215061278996,68.75211843070623,24.040865381019245,50.004181672746874,4.1741627598593345,24.94991683292434,65.83433078046292,27.670333345046487,-9.603221966070763,58.8074696536171,1.38308671918391,12.862113160618096,39.24965300743217,36.67981039371232,78.79926284870653,33.60343974889773,44.601408835553535,-4.575663525110037,23.93768162947773,24.378736117051666,9.23631326338599,11.046091091900308,24.11966172389246,0.25286402379961287,2.1300274975800595,12.766311433820858,0.8618325892815504,25.340942567747984,237.09625389945333,36.06994796414363,52.91836195224905,27.41204350049317,-3.8279289246963617,-5.915180813443088,69.1689376713556,29.930385103015105,26.459502379278785,8.62024206308614,64.57626227049964,6.9214224012324586,54.553655839361575,-1.6684642212076137,32.83816105007144,11.216974096193248,9.53802978778613,71.08459075160576,-13.34002942687167,1.1412183869666757,-1.1502959462912965,45.3846129812461,25.506916354112033,20.747586995918255,22.98356144545193,61.07949653476777,40.48689182992474,18.698889820208464,5.596709919946437,-8.640095006830064,16.655729844547086,6.331514144423667,1.5969487845196428,18.5958662767812,57.81627149690757,36.954332775556466,86.66595237421836,29.82411833000819,65.31408548117636,80.85991127175292,19.791728927093047,35.78040445107413,13.19535607389534,13.700513664465147,11.379960791032055,39.85805605743907,49.75333034047589,0.44876245475092824,49.99365807322523,51.51852030669445,52.503940018287,10.72186569918657,19.889821536256274,64.94370918812706
1.4733333333333334,-9.121135349847188,49.10332757438128,29.215800812134137,-1.8243042120799167,-4.657323798172311,-3.1075115661358534,12.24937325575148,25.13743944098247,54.27676875037153,16.18961663020603,37.87253193251004,3.458765382671953,22.727849322615874,51.61733474227453,22.179798347065063,-10.3970571604804,30.048165853436963,1.058352900546289,10.213563708329536,32.1836925821926,29.34270889088408,67.8297805559203,25.351175072859817,27.189380512887418,-6.712964335848194,15.43584411083455,14.594295353720288,6.351730961635218,8.125234336182933,16.510635499107682,-2.465335832800038,1.4408494527300886,9.785734822789191,0.6713234605930813,18.834881982187383,149.44962484978242,29.949665216492132,35.498623156735825,19.79350179086884,-4.029394430030094,-7.1506154587856265,57.89462215678067,25.6222153001272,20.294804126170927,2.8412131216130683,50.75517291160683,4.208189928085175,42.75053586251613,-1.7243910022436473,27.794621685088917,9.589064662338588,5.667574948253567,61.47223021214594,-12.51187604648372,-3.3937587792892288,-2.4114299331756595,38.39567036879543,21.253062450847466,17.833263527153427,11.891118340077432,51.82529256034361,32.75948898967757,10.960046522295826,3.0420783928937194,-8.228294930357404,11.942232025983568,3.4320554325019152,-1.0193628843959874,13.049030528204838,46.930325957079496,30.634268014827423,76.46318810988039,24.639469638176806,54.07564782794907,63.843877758909734,13.537666532827924,26.208872755832477,8.255263881126568,7.473169465684973,9.15886921202773,33.50833891992959,41.189302452530995,0.4021385564371376,40.600762009898766,42.89150643005828,43.91298970766529,8.464733332422119,21.180985154525988,48.501723661679385
1.5321212121212122,-8.657003809738086,39.761540362517636,23.438600442095705,-3.9754946959402004,-6.02235454716191,-2.9277343307251895,9.490307540729875,15.097245974470654,42.47527472155145,9.850433982255886,26.781747858994667,2.7376424711745497,19.908301773316364,39.23769214102126,17.663588700199746,-10.944412664886878,12.263666940835313,0.7646715280293496,8.100013583450703,26.15867798300221,23.606136840031585,57.77437223811211,19.352954704522563,14.305367989014874,-8.088457302721364,8.904708513099253,7.346161948967553,4.0881891972000295,5.624690993969554,10.430847404821767,-4.302058273413887,0.8675576203879102,7.295853341173205,0.5206224759414678,14.312302455012176,92.82383352024885,24.236774469836092,21.862721600287603,14.093944804518356,-4.119100869790202,-8.002543806222828,47.850638810710215,21.55863344285117,15.132944223080754,-1.5349894412835137,40.249686092692095,2.007519886278324,33.01351014145738,-1.7379392562257554,23.220470632175143,8.204576183851422,2.8110064715833274,52.901026758267164,-11.70594106779239,-6.723279617642454,-3.4828666260844727,32.16232828313174,16.459983364773013,15.038663831234645,4.266124945626009,43.00084561211786,26.848656044618824,4.9740852485184375,1.1741990658241344,-7.754372742976708,8.078887369857702,1.291598242384692,-2.9267266660012026,8.682582143208487,37.3196809974004,25.020996934495617,66.01816058379123,20.08158608647146,43.86662616698464,50.21623553458938,8.673783911721513,17.047612106304868,4.35569241308868,2.848668139375154,7.101713053265141,27.477727602313834,34.02829393415465,0.3527527147570432,32.84312044837287,35.49552594355778,36.724330549076505,6.541759767703208,19.926167102541083,35.123710738256946
1.590909090909091,-8.18586413982212,31.427640499752698,18.576022324868173,-5.564276779523639,-7.008244309380994,-2.7770654169799895,7.341112660005371,7.711277793868816,32.93197563814715,4.9380380167966536,17.098294193781797,2.0859996516385575,16.843853444399095,28.61012936074024,14.141350127046726,-11.353892612667254,1.153735405892311,0.49933323782679945,6.4446042036213305,20.96064870166218,19.138402676609527,49.29625735114606,14.944354840704223,5.31908039920573,-8.977954823531359,4.025736780386046,1.9866538078867197,2.316463157180782,3.504728639899201,5.629003854684419,-5.572824100284934,0.397592568432718,5.250957092219721,0.402043894181309,11.242119250647447,58.79000144979079,18.998103770656066,11.10401740750702,9.834710433903467,-4.128939571971973,-8.620052210749767,38.8359493992614,17.68765874896631,10.985745617598877,-4.8205114449648505,32.08984659433487,0.2382044090466412,25.225444734002494,-1.7027585394418348,19.012381318760145,7.01979837026611,0.6194189686511344,45.39588661177314,-10.926741922169729,-9.19321195998139,-4.335099643443149,26.46810657683405,12.47533687452271,12.373265780111943,-0.8346587990746548,34.83305402283406,21.97781816917676,0.3658618276639319,-0.17960088576763195,-7.228802464946641,4.820942311016745,-0.2706137947680146,-4.300096385448758,5.182646259217038,28.97707750873519,20.08795601686475,55.913999716777234,16.20600029506325,34.97359984577505,39.028891479092685,4.969765272299632,8.461350717849317,1.3170365469046124,-0.5822598422510397,5.2339289156842685,22.04170627837383,27.883025363547805,0.30351241552444724,26.514749361745974,29.208518085691306,30.331017672573427,4.920835597087098,16.456073181392867,24.570765487031576
1.6496969696969697,-7.724682240554653,24.219820734843697,14.708856229232202,-6.709076697564107,-7.707942380206274,-2.653431845522956,5.665844888686798,2.23299302045073,25.16346182130745,1.1982268954753983,8.974932535606198,1.53727710523978,13.836838316538822,19.655386706392964,11.467161912140865,-11.676887461640383,-5.877282076251325,0.25814666416420673,5.164355427071865,16.495208299041447,15.494051955200222,42.05189952598858,11.850062256079887,-0.8648161385171701,-9.55214476548742,0.4441860799121061,-1.9930080297428692,0.946101587534718,1.7165061079780142,1.8672985981972956,-6.478303127234842,0.018916645423458875,3.593197866329316,0.30918637722945175,9.11599949236994,39.73731970504631,14.36796605276268,2.760741651788208,6.631227605088708,-4.084290950551088,-9.034364799614838,30.810755350588725,14.087375422721093,7.65687463994433,-7.238918068746045,25.62021338578125,-1.1746846507488926,18.99403062870675,-1.6262788085655786,15.172454949124377,5.999034230245769,-1.1110138137725099,38.84759122593692,-10.182789318953189,-10.93655302134814,-4.97980141069142,21.3264407308813,9.477092622637134,9.890316169668514,-4.3172338836576705,27.505668109806862,17.845839666455714,-3.058229110220264,-1.1460125679428765,-6.680198473738649,2.0443420420785636,-1.3964941636578585,-5.266048641941694,2.372248626346081,21.94943850742103,15.89439342258521,46.60575707034174,12.984315822233608,27.470658053997447,29.841858777269827,2.169881850098105,0.7665559706567334,-1.0190821482693766,-3.1061299036598293,3.5284526944395496,17.48100252465352,22.57813136240452,0.25677329405355376,21.41907752029766,23.954547503776713,24.57216828988588,3.559828346250777,11.926564418673129,16.446132719591716
1.7084848484848485,-7.277306247351605,18.121712277851568,11.698459996147063,-7.501337943705799,-8.205818002413041,-2.5541974277485755,4.359007921589289,-1.8395801411246009,18.979704266129424,-1.7474440153248743,2.365143795057213,1.0901340450849035,11.068631123334947,12.30060550693881,9.401792030202571,-11.918780573441671,-10.74043321299824,0.038552498220489576,4.179215896543597,12.758058767736584,12.390430078262355,35.752346893612106,9.576045202912734,-5.1526607768633,-9.915079336440536,-2.1545818125030625,-4.970598619965604,-0.09756036590633436,0.22026921773365507,-1.0502469174505928,-7.1235881570101505,-0.28065825239780784,2.2607210680993433,0.23679369341618414,7.572744181351031,28.535154402642245,10.406750198001633,-3.5717189716725515,4.216297779130749,-4.004534915904109,-9.308680650938008,23.789854040112292,10.843046985638704,4.931003813330778,-8.967902731980482,20.431067284972134,-2.2915749688180775,14.159471288185467,-1.5245845476430495,11.749256744603084,5.112005155445554,-2.480236725467252,33.07207772535819,-9.48888614319026,-12.072834091087634,-5.451249245577707,16.831796137227148,7.297086130806197,7.647350497698827,-6.7943817060683545,21.146657817598165,14.356228079568265,-5.5646703041468335,-1.817471851083591,-6.154549216218627,-0.2948491723639088,-2.199534423166683,-5.916654713753378,0.13551331921337967,16.212459039472108,12.387191602322414,38.33171399585504,10.263258334590342,21.21811440991979,22.660096931543887,0.055734598769353626,-5.750146216130499,-2.7941868095558866,-4.931319143219585,1.9774403802646767,13.746000595209143,18.02859387413611,0.2141033532934427,17.353033475509463,19.6076891511501,19.450992658832224,2.417560194204533,7.545727946576884,10.239033083649435
1.7672727272727273,-6.841284577784701,13.081840684261172,9.26157828927984,-8.01340299625441,-8.563901827189612,-2.476385938680428,3.338677718709806,-4.811086870391434,14.112285880311692,-4.1994573958510415,-2.8308104356656987,0.7291911310094228,8.62832622317975,6.434801162872304,7.730534107850742,-12.072102900705731,-14.09594743384503,-0.15923678482483347,3.4205097517159957,9.686165286525418,9.704329227919649,30.27679944520955,7.691083854659493,-8.139923214036525,-10.12702008537206,-4.05368280900876,-7.2085914351291445,-0.8807933286488279,-1.0068533327218563,-3.3043357381967993,-7.562826672361114,-0.5126732139454467,1.1981770176048299,0.18060808728724337,6.3928217101325,21.25578311218629,7.09856075567701,-8.262453323365113,2.405073719854081,-3.9031993695059373,-9.520056861728985,17.75378307245221,7.998233681207224,2.674971852719832,-10.159215047232877,16.251502163493306,-3.16070907978048,10.517504207062368,-1.4175999049452495,8.78123536522218,4.336776265793081,-3.547318726674848,27.943039671258155,-8.861504049977949,-12.741789038242759,-5.78505909248156,13.007916564711335,5.716320745762462,5.683144578868837,-8.639300670984884,15.852956764501906,11.447344107424607,-7.397992252177242,-2.2620140664065107,-5.682787165042812,-2.227857252034182,-2.767119351138137,-6.320189708915187,-1.6232169664643687,11.614499435798818,9.458378613736416,31.161908487169473,7.943860514367229,16.10874377421961,17.114404725253717,-1.5390443084446364,-10.950893529301059,-4.127444954233038,-6.218506685880948,0.6017891026884035,10.633882788582495,14.178932074759857,0.17631524013919372,14.11111296201742,16.028006598090943,14.930990079877336,1.4590075628881551,3.998905815538011,5.542469885477114
1.8260606060606062,-6.415166647735638,9.018640185837931,7.189446294135206,-8.30440492403483,-8.824145415683025,-2.4168880920162876,2.5413601412576083,-6.912164940283242,10.257836428839692,-6.313629260932695,-6.755741239520994,0.43675002265643414,6.542592380069123,1.8776087913322541,6.316415768402364,-12.13987358608913,-16.33204523440039,-0.3352407503823664,2.833970744044358,7.163376299141336,7.402584177390797,25.53904884677853,6.034861482609757,-10.206108019796616,-10.22527177647526,-5.4695809879465225,-8.885223290878418,-1.4593725399424513,-1.983804949870956,-5.047887020274922,-7.835182619225187,-0.6875141324594827,0.3584128878450693,0.13718076307195257,5.450154895574487,16.13082526610509,4.380201961690356,-11.610026060752373,1.0626621792988642,-3.7885316020545554,-9.71124930021128,12.683862128524494,5.558506721063795,0.8250259773522177,-10.936263428767647,12.88926811486736,-3.8221804524174,7.707325557800091,-1.3237451616579778,6.276150755860121,3.6580548984527517,-4.358095008279488,23.413636478275574,-8.311971737058126,-13.081514285726422,-6.009358147222479,9.80564980696086,4.55454101152506,4.010967308430871,-10.053145351053212,11.613319476404799,9.05330917652917,-8.7235819662169,-2.530741171906421,-5.2719224829536495,-3.7895095306634055,-3.163077695240879,-6.529846751611385,-2.9848357495635955,7.958322314003429,7.020341642492927,25.04841473457254,5.99466137612896,12.033385964372581,12.778353870390019,-2.736843006009158,-15.013381129166373,-5.113249522844772,-7.09544092915696,-0.5755336806941531,8.002175095000812,10.970768809219361,0.14362640152848638,11.521842654106775,13.087035163230754,11.004221451923799,0.6564418055200699,1.378917416821737,2.0601229678739243
1.884848484848485,-6.0022845666826035,5.794284975091607,5.394149333115159,-8.423903642021465,-9.01345757872886,-2.372645319274945,1.9184888953335486,-8.348557532923092,7.200707526687437,-8.149996193782826,-9.589961009268592,0.19594075422673293,4.799356813755935,-1.5809306481680907,5.095624816186685,-12.136358576847021,-17.842665322467266,-0.49105422996889286,2.3777052074268976,5.085739161664751,5.466527469523787,21.474119367713207,4.58266814280712,-11.608040091529027,-10.236891116452183,-6.5279863385020755,-10.125731029561233,-1.878531478366624,-2.7378783669693747,-6.394437550884428,-7.980968767799002,-0.8144367971757802,-0.29970751078515023,0.10375478828973178,4.671100610826483,12.374167733606821,2.167683981093095,-13.917605176537375,0.08486870850910916,-3.66475375560447,-9.89155978222956,8.514013250377175,3.5091798375179772,-0.6591140434163643,-11.390954075670745,10.192666481581242,-4.310837616866702,5.462422246198676,-1.2543429269599016,4.213102611518891,3.0642107763964144,-4.954048769792752,19.458607335159076,-7.842789485956096,-13.208202271087954,-6.145572038860678,7.147630194640018,3.6827696767149027,2.6215076954410406,-11.129644657732426,8.262585073920112,7.105891152879449,-9.655908492955083,-2.662979555928549,-4.921683405524064,-5.014877922935006,-3.431628452475841,-6.589610687636441,-4.015786107259408,5.06208486846703,5.007502958161516,19.893841774250948,4.388106228789732,8.777090710294903,9.35171688162074,-3.626834668823665,-18.088385771118634,-5.824161988665285,-7.663639323775541,-1.548375350222567,5.7826156803414275,8.333411210350016,0.11584502541373558,9.446755913160528,10.661538217307056,7.673828460106024,-0.01141254286746704,-0.5137463593871575,-0.46304922725213005
1.9436363636363636,-5.609682177507244,3.245421497170754,3.8548234620548656,-8.413883082754834,-9.147816856426394,-2.3407788350269674,1.4325840982653415,-9.294248684726591,4.783163691394761,-9.739914923561496,-11.545113161971445,-0.008032065863422512,3.367816605761417,-4.153109296974127,4.04632122220795,-12.076868134473015,-18.882352536034638,-0.6289473034505683,2.0194051644266935,3.3865720779105666,3.8653705099615285,18.03604010552073,3.335480457108285,-12.52605566218775,-10.179824110842455,-7.293486212999552,-11.023124454188242,-2.174686378259181,-3.304387298481156,-7.427241486770243,-8.040233055091042,-0.9017382911094572,-0.8124404138301438,0.07813295822418129,4.009688998856873,9.578141190555229,0.37729667560815533,-15.458661219867686,-0.6116267376470749,-3.5336455188053275,-10.063008471442593,5.114857444317666,1.8211379163942782,-1.8185421271627256,-11.593048200830843,8.036771140052416,-4.657603763940813,3.6413544485896767,-1.2116687599106912,2.5503188097188083,2.5458779852119524,-5.374087768885256,16.0446328890193,-7.448503907894268,-13.204001248492988,-6.211272497558502,4.9575182024740965,3.013351587365174,1.4916062501378529,-11.925374366169008,5.600691636911065,5.540464107858832,-10.284899539073692,-2.689932346039244,-4.628490133432533,-5.9415230396965155,-3.6029809656842966,-6.537004656922819,-4.772506327557989,2.7753374650954092,3.370533145176548,15.60131558455606,3.085489550654806,6.134481767064199,6.632885642806555,-4.27418037350851,-20.236681165260972,-6.316350258504418,-8.003633409693494,-2.329945325089965,3.9358375610721583,6.191924944465002,0.0925324504248351,7.771534125941268,8.638556871245731,4.913789476480053,-0.5614425806131893,-1.9037120582261082,-2.253090828808838
2.0024242424242424,-5.244718712461973,1.2300883612546132,2.5709411643449878,-8.309613566677564,-9.235928066866801,-2.3186911497523948,1.054208096992355,-9.88125464717178,2.8765703481007603,-11.111323295018318,-12.84211700258845,-0.18570323562824043,2.2080517206454204,-6.044330442677979,3.1564735041502874,-11.975936865819866,-19.60331288418406,-0.7509137787052689,1.7343763947143405,2.0255261449321647,2.5637091970879684,15.156938068605934,2.289812805243489,-13.087733676200608,-10.066222122669942,-7.80868388876386,-11.650587508434052,-2.3766936199602378,-3.719917309116205,-8.211047490600146,-8.042918034635353,-0.956781032909716,-1.2106227213358238,0.05856356955053489,3.4395974000912197,7.485820334336906,-1.0639259538433903,-16.455496247433263,-1.0937500901400217,-3.3960533653690987,-10.230829153714474,2.352179710222615,0.4534205617758377,-2.697152577234285,-11.601438504139722,6.31913457251578,-4.889545621921586,2.1611259129423925,-1.1916391375578455,1.2362728213246998,2.094770226834221,-5.656456504915307,13.13779870686474,-7.119566504219328,-13.116757090073849,-6.221992840737029,3.1676954690784913,2.4874748379003186,0.5917325026707508,-12.487601528373844,3.4749595999772054,4.296070231039435,-10.684108814120687,-2.6373781006010493,-4.383505187083233,-6.610298435519493,-3.6990489208129596,-6.403485881053568,-5.304979382740184,0.9762998734435386,2.0698445837857626,12.077409651150466,2.046918816287475,3.97777570147567,4.477854242119598,-4.727856718977784,-21.582616753654133,-6.634542757355607,-8.179696610506742,-2.945197347834633,2.4313675706160627,4.472269785562993,0.0731344117331531,6.410464623504993,6.935397106242918,2.667394352023537,-1.0081912999286808,-2.9482762525580912,-3.498916075618809
2.0612121212121215,-4.9124240150191225,-0.36032775898841285,1.5369846094395883,-8.13976020256041,-9.282521077945175,-2.3041083257621082,0.7599632688357161,-10.205283490708577,1.3775395421227563,-12.285250596770679,-13.659622078667278,-0.34280502487061937,1.2769481801510856,-7.429917932067429,2.4112444793624244,-11.854171307112196,-20.0994599617385,-0.8584226402538786,1.5040602177027655,0.9690292821465977,1.5273646623650567,12.73492747879858,1.4335106242252806,-13.385084545923434,-9.908542612416156,-8.115514600596912,-12.065966248963315,-2.507032571068526,-4.016807064120047,-8.798152067814376,-8.005273960003882,-0.9859915563087612,-1.5191578335127098,0.04366382888809329,2.9482530688581825,5.914147281555337,-2.2160332273574657,-17.07024209159389,-1.4139355329637373,-3.252464426019613,-10.401061060258352,0.11606082951085693,-0.6405233363614711,-3.338251508344467,-11.469468156279659,4.955650370008859,-5.029644063041161,0.964336767459886,-1.1878471253339788,0.21841823537990346,1.7033189128132575,-5.83907539270039,10.697180862149589,-6.846473498057273,-12.968643873766272,-6.191709624684541,1.7165629869351755,2.06536797342854,-0.11073827590286932,-12.855267930022164,1.7813301492394167,3.3148299961206087,-10.91061451488055,-2.5273890724653545,-4.176149562287363,-7.06180459950922,-3.7373916942691774,-6.213903483574341,-5.657163561344912,-0.43240224368570646,1.0664521633288675,9.215991720135717,1.2345932656547773,2.2267753716449987,2.7786988834377757,-5.026441729335136,-22.341406172548712,-6.815447445854872,-8.242743816693066,-3.4218028439180666,1.2409229192249842,3.102145483265123,0.057069603654224116,5.30462634115672,5.504879250281013,0.8631386387288673,-1.3651315967506907,-3.7430136818100483,-4.345870358524966
2.12,-4.615052574613152,-1.6072695317783499,0.7328474699745963,-7.926273249801911,-9.291091967809445,-2.2950971488792136,0.5312811408598672,-10.336132657706818,0.20685658601677354,-13.274438839681864,-14.12310107054407,-0.4822007654057845,0.5335631901547175,-8.4390604374525,1.7937778045823218,-11.7428834403362,-20.432986172380886,-0.9525909429118902,1.314699456233906,0.1793706919368031,0.7212692165436513,10.664739870376403,0.7462512307485434,-13.487876140638479,-9.722329336079392,-8.261776823683041,-12.31319184155239,-2.5831053731787343,-4.220953199912569,-9.229777740054438,-7.936715235647893,-0.9948919589678797,-1.7572405396446407,0.032343925902748545,2.52719847820331,4.727541940674062,-3.1276077171324617,-17.414560207193915,-1.6115861771446116,-3.1029599053179626,-10.575620059709967,-1.677532902952693,-1.5065187525808994,-3.7826234130322924,-11.244765537306307,3.8768357560334943,-5.096879713926877,0.008078514438544848,-1.1943185596253671,-0.5527121577805686,1.3648589355689604,-5.9564424837394165,8.665238632381554,-6.621951800484563,-12.770287752258197,-6.1325921581151865,0.5475486101974101,1.7198003337280703,-0.6486329338760448,-13.058850987051875,0.44703265580510454,2.5445673253789067,-11.005746227943993,-2.37913782971065,-3.998459153731343,-7.332967806093942,-3.7330173274985,-5.9863722485237085,-5.866275191393993,-1.5273947781190025,0.31687488348918236,6.900103439444814,0.6090386291998352,0.8212900919298824,1.4510687517486258,-5.201429977853064,-22.7406435884788,-6.889606201975198,-8.231381485412758,-3.784829172318002,0.33159530523097325,2.014999353382397,0.04378505110181508,4.411165757098148,4.315337536204106,-0.5702407652852465,-1.6449805951274081,-4.346493091373491,-4.900097560835147
2.178787878787879,-4.352559626952287,-2.5732955297220212,0.12426141834375029,-7.684664999258376,-9.265666576788567,-2.290057518051442,0.35351679608487785,-10.325820065545802,-0.694621368875628,-14.089761672587715,-14.322724344329103,-0.605654272962179,-0.057855648825582126,-9.160052523590823,1.286744010716824,-11.676888353773727,-20.649917201104206,-1.0343902920743617,1.1561143702510281,-0.3874517494231703,0.10607536914631226,8.867495905962056,0.20141759010957652,-13.451353853005648,-9.525772498254545,-8.299168835569558,-12.424757449694035,-2.6183975000082795,-4.352038852631864,-9.537991882237224,-7.846635115145735,-0.9881255349476922,-1.9392403575084534,0.023749214766915407,2.1654570211505195,3.8251280562316152,-3.8382680453354006,-17.569432270291173,-1.7155297130854956,-2.9481914355748495,-10.749953562680899,-3.092199306186277,-2.1858646170067466,-4.067795510553232,-10.967627698333926,3.025275980974259,-5.106574020882274,-0.7414365218724235,-1.2065284155159253,-1.1221628398229273,1.0735812674433578,-6.035725331038856,6.976573044043733,-6.441021210048345,-12.53118494190735,-6.0546250886350625,-0.3892813929386859,1.4319679992807273,-1.0523923836253197,-13.123027687482791,-0.5834926769589223,1.9410235177470538,-10.998150419099556,-2.2091721839424525,-3.8460282006134037,-7.456296435639878,-3.6987229562159825,-5.733008205938048,-5.963128204830196,-2.368867734752924,-0.22720563713936517,5.019897078056456,0.12704239760425884,-0.2894660112773309,0.42607096022038,-5.278723170425993,-22.945102790428965,-6.882329033718477,-8.17268870895751,-4.055281165948145,-0.33739726236947476,1.1537265437668087,0.03279105781264194,3.694288735924747,3.3338196949551917,-1.6969018561599343,-1.8595660997200514,-4.79798444508994,-5.23914992509462
2.2375757575757578,-4.123037527495268,-3.307209902912987,-0.33112231306851025,-7.425175861843244,-9.211438722668268,-2.287701725505503,0.21515277845859426,-10.214223740224062,-1.3723211939434465,-14.747061549071486,-14.328996649424342,-0.7144065991473324,-0.5270908796028758,-9.65260232959189,0.8722982900818689,-11.67697452803839,-20.787468600867474,-1.104730664853534,1.020735634209711,-0.7803737829074013,-0.3605738900145338,7.299499202642967,-0.23008299418503245,-13.319256427537692,-9.337239945441977,-8.275281348160158,-12.425281288556373,-2.623357179509701,-4.424849798382962,-9.749775173216534,-7.745224392269902,-0.9695292216974963,-2.075839214732406,0.01721557018934824,1.8496488948028273,3.1320719196929954,-4.3807963881179255,-17.599759087948964,-1.7473333819055537,-2.789869092443228,-10.915591402711314,-4.180008886655867,-2.7137072730925755,-4.227425787247341,-10.670358055073699,2.3539023680855338,-5.07090632826809,-1.3126612316219703,-1.221392825820714,-1.5300670205714022,0.8242963570193216,-6.094943913094445,5.571362185678993,-6.299765476609659,-12.262669750291192,-5.965536794143526,-1.1362661403478924,1.1888806123552285,-1.3486732377985307,-13.070744464590144,-1.3576211366747246,1.468165243764392,-10.907824009862296,-2.0313783336160314,-3.716715430828589,-7.460932147983716,-3.6450300234796935,-5.46117822714221,-5.973375890210181,-3.0047029490712234,-0.6162605000353685,3.4862859306516354,-0.25392685776527263,-1.1502477625360519,-0.353761653915912,-5.279298487532386,-23.04068484237022,-6.814264281322055,-8.084234531721377,-4.250429357599652,-0.8135961454539047,0.4715713941725932,0.023670314417911602,3.121555176788922,2.52654328715265,-2.572478120292286,-2.019706977952351,-5.128226860293629,-5.421395571796356
