,Co,Tb,Te,Na,Fe,H,Tm,Sb,Al,P,Ac,Pm,Hf,O,Nd,Hg,Tl,Dy,I,Cu,Au,Os,Kr,W,Ca,Y,Ce,Be,Br,Ar,Ne,Ta,Bi,Ti,Pt,Yb,La,Np,Gd,Tc,Ge,Mg,Mo,Li,B,Sr,Re,Cr,Lu,As,Nb,Ho,Ba,He,K,S,Pu,Sm,Mn,C,Se,Pb,Ru,U,Rb,Sc,V,Zn,Cs,Er,Sn,Zr,Pr,Pa,Rh,Ag,Si,Ni,Eu,Ir,Th,Ga,Cl,Xe,In,F,Cd,Pd,N
0.7678787878787878,52.38589200079857,5776.564387064999,262.2766910825704,43.045020911920744,275.7380648842629,-6.410185054882948,-1539.0477818318768,146.95726771621335,53.96815981396783,144.5278815266358,-611749.178865537,43065.428062967,698.1904130734282,19.768641535741786,28706.44350536749,911.6716045008363,512.1515175225977,2636.7118239812567,455.158149931979,614.1058173868977,331.6782762803387,1048.29781434456,48.91622531248808,1172.827814875896,21.29161477192774,-817.9709104043212,-5193.295031732574,21.629031152728494,431.18959112048424,-3769.4900406087118,3.7349355050422157,602.1380996032156,228.68203624658003,267.27451221309605,314.63397681323863,199.88111603838504,69599.96414101431,1461.5667254416933,1143.33575317753,508.2514013307685,341.530595899822,93.69246951308784,501.1927662522416,8.307206529394918,39.29076133864085,418.5036058799687,848.9472624526247,239.78684752746784,153.3928906258905,196.5905574196105,482.3329738916988,55.60795616811775,18828.602271012423,4.35924678893829,338.9857109198956,162.62563129651187,1016.526153535803,-98440.89484245046,289.2991980322289,16.903930359625747,257.4036200481728,418.05404604091297,670.5959229575797,1262.61551447601,-207.53445917828412,254.67349403048212,496.65005018593047,407.3341376274159,13865.019103407045,-290.8595371054606,301.86447907192695,-149.03522731394736,-275379.2225486133,-2272.4328837552775,542.0470573817988,223.91304406272516,95.40426729254274,531.3345661084935,132.77097423831762,297.949818065352,-89208.07752557017,369.7661047616443,240.50418741932177,1510.7088367380438,199.69838010105943,36.78172312915854,447.44982885602144,188.44678834748845,6.419614666331316
0.8266666666666667,33.92551549888328,1538.5335034153209,225.60542673824384,17.24348632573505,163.91944631258943,-6.316899491670912,-395.61681244154,132.8308641927236,48.38991693215561,120.1373106134793,-321789.02261543565,15004.466149081898,415.61991754081936,9.104834086520702,-2381.7945315644874,718.6319929283524,407.6132790795705,1045.4928300053584,394.9464803553966,389.12409765061335,258.01168107478014,787.0718013130218,44.2783588201201,825.4268140070395,52.318190189882216,-575.7516109421952,-1701.6274291681686,17.400106312587887,345.5000774164944,-2922.18095789638,2.2989433789300446,490.4155044897421,207.75715542986146,177.2237159165511,246.56847107888342,177.7393162636827,17211.60671921533,899.7727192714351,1001.2423695785368,400.4898355678047,231.02545399201887,70.1620897202308,364.0618766764457,8.271507792348258,31.036390314883672,272.8246509158853,658.4636200138839,151.33651522165542,115.26018511481196,163.5511291141542,397.37176203760663,150.18252603499295,7733.03928279453,4.793777757383054,199.13871083267134,136.10636011116858,664.9669495039326,-33342.9612485484,179.52426537047356,7.835142539191613,211.77729295167686,332.83053541276706,482.24921305661246,610.4948481241591,77.86391730081482,223.45633112194264,331.66381389243315,290.9085092979278,11062.323790914174,70.57566661151222,229.49814627002286,132.2026115832253,-110162.46473593592,-854.1065896705809,420.12490809106305,167.99965323771573,80.51565697538965,344.418031976105,124.2037364286632,232.6709639328215,-34877.68299416811,258.30489282835657,185.68282273445473,1618.9209953181396,147.81268384198208,24.33146518816403,362.664672916468,132.81330480606232,-3.1566448081934997
0.8854545454545455,22.02045984125221,255.33889302235838,192.00235405211828,6.281382100243589,102.44004596926344,-6.130631084331535,0.8129713096259298,119.36116093022406,42.91936310620745,98.42261279766461,-136571.56949028358,2901.6285028382786,251.81947209822033,1.9817870981511723,-2152.6734375610617,532.3288316588869,324.1868570871427,382.08221625778367,336.9989100487956,241.99339120246097,198.24883354185687,620.90682350109,41.0258646986936,593.2830153341378,75.34191805036951,-345.38378237031395,168.88363349508333,14.81368844250874,279.7341173757064,-2014.263720589398,1.4450844600025905,382.4922868651922,187.2322685824872,123.58785195334605,191.97876500010977,162.8505377989068,-870.9615179753137,497.93574445254717,866.4636833338676,300.7165817561527,156.98800935765115,54.94702538303204,271.94151577914454,7.493977343929792,19.61955732747822,189.16452535452584,505.88988973837104,97.90288380935955,96.94870770076928,136.7169469482722,330.3523227648292,181.07783571131833,1757.2294684427754,4.831914573530077,113.36533441851275,113.41734281517134,407.46987929280294,-7123.84015455765,119.12763631891363,1.650939688166869,174.33489548227402,259.50939909971663,340.6391671133888,231.60243806125078,193.38657662157956,181.42854512365344,231.35799764118815,204.60514978458178,8257.783751859593,189.74637454223213,175.85295918353282,142.7172144470987,-29325.701063807493,-111.4435416646416,316.14831560567904,121.48490602673589,67.64589912020647,216.94784806175,116.71997184358216,181.211415324751,-8592.228892377529,177.56154597400223,139.89351705684768,1683.6868649972944,106.63737583302273,15.890064155970379,292.6687932266744,93.16876642401586,-9.34445863768749
0.9442424242424243,14.798402023389745,89.11692368396324,166.11169915226546,2.8070997317479787,65.09496123703734,-5.8634994141709385,90.24073203596662,106.33820466495881,37.80119597028056,79.08397585416408,-42329.839021318156,671.4520505436844,172.2271565796155,-2.7440833877070987,-599.0408078117346,398.318700310794,255.13978389394728,164.43663248079184,284.64560874059555,149.50163142689587,156.20192853746593,482.9611450942634,38.68964969514679,450.35564738548715,92.24566624252769,-256.0950247546556,603.7177247322919,12.903568257582846,225.31308252143756,-1213.376756327106,0.9719005804596625,294.0186237378547,166.80787621808102,94.36096180753373,149.00015831022003,154.25530799414304,-2280.429413331071,335.11750750265577,741.6831661358813,220.93655327024018,108.4610095386269,43.485577638602514,201.8708224303111,6.53969060063791,11.335582968068215,131.8760124180222,380.13198595490155,62.16162777657413,86.48479508536253,114.29254742647701,268.2431925073404,170.05989169216303,315.845099673004,4.499788422263264,60.56273362760913,92.03833871986339,257.0660098096165,-667.3560233561501,80.85290222415672,-2.6352908872777148,144.39326119307876,204.6006621451826,243.1208266698288,132.56706847964352,221.32421397760763,136.75787592595327,161.18575699412298,144.23329375403566,5689.245177653514,169.23165012756903,134.55089661023626,76.67081276099928,-3934.9224989868994,182.459542402725,232.83097930448096,89.11254637378734,56.94347707305247,141.458041515723,109.31770447622648,139.28540568075965,-741.5568339679485,123.9468155825364,103.55442996323067,1602.3528813762362,79.73550540642677,9.898914882439326,232.91484182436815,66.69263186703049,-13.202926412428223
1.0030303030303032,10.522751704208371,97.47131706947299,146.97772783010524,2.3259926821107406,40.88820902381008,-5.536621753538557,109.20039585790371,93.45049489196093,33.21760552913766,61.82001212282533,-7312.344880414391,296.725793675632,139.50710980112493,-5.775644093248902,48.01259460412463,311.09036846917667,201.30402973383488,125.73998531825785,244.49451716481315,94.5829309044244,125.35699669090575,366.88421069796277,36.67840910962247,333.4472004176374,99.16532960510382,-174.3812792383225,430.86155415085494,11.234888535060785,178.5294381428445,-614.2829434102634,0.7330095894349379,229.2355734826815,149.29632577409492,72.91008805546407,115.80525846593518,147.61230303486616,-376.62728908588565,270.511550965586,635.0772706783173,156.2233891084461,76.34896508684601,34.72983398432063,148.85136832323275,5.572897014316849,6.384593523391222,106.12981980267551,283.4110695806577,36.72984693594719,82.33461855858272,94.98648774419914,206.8298174828176,144.30867141986184,234.53908483575356,3.9526661045642,37.89648540427841,71.17151926813773,167.45039416129492,137.6956433471106,52.48920190232292,-5.563673959953373,119.28542086080246,160.6731417068439,179.47660145092203,123.05158884362086,133.8964796406215,100.08751203391508,109.86807740184922,103.27049559410283,3564.3652948584368,141.44898150368132,104.7355132629758,62.35381182370708,-115.17373445463336,221.29934078183905,169.2903003865434,67.71209550558662,47.287854127930935,93.69059389188907,101.3680357154942,105.60581802496338,342.0380150830165,87.66766428058999,76.2637823991763,1441.1811294792585,60.55497146178632,5.586709950237695,183.5282459999926,48.44315925827107,-15.38176154015314
1.0618181818181818,7.826536961620937,90.79466656267668,132.03114999419682,2.8369921335130504,25.922566855010245,-5.178062680179064,101.16201295689628,83.62418676491889,29.19981134756397,46.8443295311185,-429.98751919440815,203.1618142066574,114.36774393632658,-7.626825507940474,137.3091231129092,246.92253795744318,160.72736990070274,109.61148405973243,215.58858888868707,65.27193477896944,100.85641780726802,271.45568342346826,34.261224171884905,242.58579639783773,98.00462521712741,-86.53504914657006,304.8833743190007,9.601867525198555,140.58893385301621,-244.94396687539833,0.6274050511228351,181.33074292386732,133.37149118990993,55.16733675638519,90.94533505235825,135.7783955176838,86.41152957126462,232.8676307387268,541.0357064528388,110.07193186975942,54.89997634959445,28.42218991622203,106.26953657790654,4.659358656476276,3.0900473196445293,99.34465636677608,218.8675520147673,19.508332538055004,81.41678014818983,78.07542509779762,157.6662138678985,119.69904523272159,150.51010863607837,3.3357796299562077,32.136761870829034,52.775022111585585,126.44351271352478,185.73897892894124,32.95403876419877,-7.547526584494193,97.6915732435777,127.65976016698859,132.60062603517366,131.1604837366308,91.21310719216413,75.11751910784913,71.50932141551628,75.5561184631164,2001.8355097251538,116.47944625892389,84.13538585259282,70.48612132219779,145.44748203725743,185.57218372125973,123.90049311292871,53.300059683726374,37.74489114083882,64.18101245258516,91.96753081747082,80.69260328425003,225.40755299406882,62.21382675583508,56.06683970182266,1254.376931660686,47.11717828763357,2.5558044229110406,145.6662934145605,35.93433715913494,-16.391486737348536
1.1206060606060606,5.966143662206537,83.21133137046142,119.9019477120291,3.637843809612721,16.45313694525142,-4.813773062104992,91.07995196226675,76.42054439161073,25.631827637561557,34.21588821737912,62.52102624698966,169.980067606439,93.29730212309384,-8.672076355757868,135.68810650583083,198.2177051800084,129.94233614550342,91.66928518900623,192.95402333856885,47.10610724306182,81.24679230754516,200.66869686638677,31.08134641187525,173.00715313120372,89.22094301151174,-34.77731604562047,213.87420391665486,7.985558805267489,110.81296564001775,-75.11550281622792,0.5871703621271656,139.66137087212513,118.58729706725464,39.70843351956997,72.55656519266611,114.83203852556777,95.49546093331286,200.149125766342,445.35507387093486,79.42615903051443,40.39870373908761,23.951086627828097,73.183631103368,3.8643448000941434,0.7486072519918219,102.67344570697958,171.49401753009562,8.109485677034728,71.35268646638042,62.89078811013915,117.83244459848613,103.9208019997868,96.97998048652796,2.7413667659178724,42.73984660926824,37.71757987682975,111.16134754097712,158.48504298499688,19.465434246956058,-8.852726548782384,78.90437439393465,104.36293150722813,97.77466168071628,129.88500228115987,72.13355556349497,57.62847579905056,43.995265637262904,55.848249607978545,999.490050771665,95.42340915438304,68.92359487727623,74.34969321145343,143.0276983910205,158.60201535079779,91.38534296005521,43.5197457069086,29.458146747021928,45.23938638199937,82.20141775796836,62.638885905288795,149.94409854147955,44.80443835605193,40.77113912742517,1063.0544237514048,38.43893730550327,0.5589243198681197,117.39747323147782,27.509846993770328,-16.61523097341591
1.1793939393939394,4.475635218058482,71.88902847280768,108.8861110720389,4.50708667175372,10.168250952390482,-4.461969400729503,78.36113431141906,68.6189105184383,22.376985366907757,24.106712163876804,108.47318297279121,147.3138699657011,75.00599708795319,-9.173877402574202,93.95568575857551,160.80933578907198,106.34453548820836,75.01112132605229,172.0841067581447,34.08344947136211,66.07908461373022,149.39278841824785,27.37711635945658,122.80619557617146,75.34408349199485,-9.13750169745967,165.83950560138913,6.457837250391452,86.45814832829186,-9.192078460562552,0.5682456935662238,104.48822241897759,104.00689958791168,27.045526318152877,59.209665823964485,94.18393005888619,92.42965028293784,164.19327060885837,325.4925873260881,56.72919738955515,30.622704729742665,20.63105369013961,48.51278424632476,3.184687386608682,-0.9224445002133004,95.69358808782633,140.24148544543016,0.7764924512659449,60.445232137117884,49.34399964059662,85.98433252985707,84.06238931720083,91.24262281141877,2.214042370645587,55.02038348579494,25.842526961441067,94.01298680376011,130.97201305619703,10.061621220463772,-9.628480757331111,62.55305493785378,87.26900676608865,70.70150541861972,111.50127521683406,70.77469181845976,43.037107323231574,25.149802736500632,41.75828591961035,450.6184077448565,77.88662886972226,57.0653007670877,69.36397638202692,125.39747342152513,139.29459745255966,67.08098590622231,36.53843577149232,23.260676607422827,32.00845412061931,69.77781880624394,49.04860120897448,128.93466959819943,33.47043633942122,29.0867142923047,876.5679759889797,32.96213926996202,-0.6223599443276231,95.7365102677211,22.03092163695501,-16.33633261691819
1.2381818181818183,3.067210452159238,62.14645682879983,96.82484959988889,5.06590414224828,5.66756077546571,-4.132774110225749,66.40151800181569,59.65007520695296,19.261324936595436,16.15222337063138,110.31956597555211,124.19659234482232,58.699715697067525,-9.313784617330914,86.37579982563697,129.74752448416072,88.13845100539369,62.568690354343445,148.92360245138573,24.66951483942854,54.54084442142574,111.77280220075157,23.50695551771053,86.35371234497357,59.94265030091468,6.309337885218996,134.3104225727675,5.095431994985619,66.36016018631906,9.796172231302446,0.5486905788460295,76.42525787805533,89.5180475303314,17.24831164821761,49.239674266397714,75.34422489878096,86.83897558784093,131.42885257374894,229.25427717409923,39.334978513267714,23.748771567705315,17.886298961596886,30.38837428197525,2.6144305401000643,-2.1024914293558,84.99957357959279,114.02551367595204,-3.757281476802373,51.273518798929935,37.28969316302086,61.53291521478558,68.60655721262754,102.86812689632323,1.7675437236396574,48.732221548957085,16.784016975430706,76.66395022890052,105.0660620090968,3.6381790893199115,-9.993357407219072,48.62358838871268,73.89679244543919,49.387421092667914,92.13636251819065,77.35679947644667,30.94011251107058,12.49730873012711,32.538325608220795,200.3019405119693,64.38923946580853,47.82720815421332,58.746599363607345,106.51929348456022,118.67411525789458,48.82479774435462,31.33344779207426,18.356580570430037,22.45724042485062,56.65293362096492,38.373245408273675,111.88852065780875,25.991979794391803,20.301397700515377,693.6218731807637,29.597735858746155,-1.2154666361319613,78.37891550792541,18.504004229580048,-15.753693610288874
1.2969696969696969,1.651676124930725,53.907227176378875,83.34430783780734,5.127428772513244,2.2091355320637738,-3.831039706387627,55.380226034289066,50.719295986967786,16.207972725718825,9.783360849785602,104.53087843095754,104.06164542634784,44.824174843193035,-9.219559531825801,79.30843410926289,104.1690816662115,73.15861641380822,52.66095827444396,124.64471364064781,17.89943108523411,45.637553558308404,82.01562455291914,19.68150214514584,58.853526577894826,45.80081180839229,13.495844748804192,107.75659747786959,3.9307249379259512,50.207744998645104,11.38795919606138,0.5231612460906191,54.52448305836233,75.65942962387386,9.784860588685543,40.93293323901788,58.86735119652319,78.35744719464178,101.4988465525432,155.75134955835492,26.21798608804734,18.561312964863493,15.386274352166916,17.11054171789173,2.1441255572163604,-2.9223326014545243,73.03357142875291,89.0666146719866,-6.591997043378093,43.060080707531824,27.278497520087104,42.98874423895695,57.01185140889524,93.58668685838083,1.3995426384498038,40.96297677663893,10.06720145664924,61.32733447940019,84.70462122983051,-0.7531142149480389,-10.047743840437436,37.07534840753395,62.842560107689685,33.60364907345222,76.39191064658337,73.11059142966461,21.70915357215225,4.120898845715816,25.746350297947277,107.34548153149947,53.31712812665182,40.58902065541626,46.38119870049616,90.76055214980586,99.52893702991406,35.516803040570096,27.268107014385865,14.04068154749438,15.445982536652558,44.37260725604435,29.673659208078316,96.09112085151104,20.581579865949138,13.819909940389868,518.9004416570228,27.679595155609864,-1.4676769597415489,63.66248052801034,15.949887891157156,-15.00408211006677
1.3557575757575757,0.23068315432059566,46.59287125614736,69.97466781944746,4.777244759476515,-0.5743976534282726,-3.5590074987210163,45.439405536404614,42.83749066777682,13.319512803204479,4.829718118738728,96.19954284970163,85.56260139416747,33.45257097547639,-8.978450444240506,70.45381457891554,82.43490833767564,60.33119829222526,44.22322025469075,101.3715097076927,12.958661280816216,38.61726284078835,57.53589408590451,16.063102359243985,38.214863789487545,34.23761801435951,17.04533857617121,84.66432031056195,2.951745513179573,37.41403852508545,24.60790282090401,0.4897600473451402,37.45639971640026,63.10447353902519,4.22362083396908,33.397223328248664,44.837358259329754,68.90324751440112,74.96843823150034,100.44882378729271,16.2386996524861,14.453532805456408,13.140728561466489,7.646670103505541,1.7416694570610092,-3.475381751278276,61.00589741568009,65.77414366363233,-8.41119774682592,35.86331332469346,19.410529641104482,29.035865539716955,47.476010642163914,81.79352824783646,1.1011752913044524,33.971701462874826,5.1702487484296675,47.20461664405426,68.36719059864917,-3.8780800510467714,-9.873900020927566,27.58278893557759,53.44400970633328,22.126476588717686,62.8572980729874,61.70461245532024,14.782847354135754,-1.220515167699412,20.232846918391104,84.18709538497801,43.892050935067765,34.774337615230905,34.42514216234862,77.41651466570109,81.8752219149343,25.830824381556532,23.84276644364402,10.203889962836987,10.228864370971015,33.44592634571151,22.500013633538792,81.88750198094397,16.306901774568118,9.07629905302757,362.4087780433733,26.445990857186352,-1.586086191344348,50.87033613211897,13.659863079119676,-14.180393493391716
1.4145454545454546,-1.150297138384192,39.85804842804454,57.816279164315965,4.1741627598593345,-2.848285639973274,-3.3177533363529914,36.6797798761342,36.069970852327224,10.721860924479342,1.043975410968916,86.66596763300743,68.75208028373358,24.119661758738502,-8.640094053155748,61.07949653476777,64.57623939181951,49.75331507535118,36.95434421964826,80.85988838356933,9.236310408698685,32.838176308860504,38.782104836422775,12.862126512058525,22.983546186662867,25.34094066039935,19.88980437011858,64.94377022328331,2.1300270207429013,27.412054944584966,25.50692207615793,0.4487627825764745,24.378741839097565,52.50397053586512,0.25285973226518904,26.45950619397605,33.603451192989525,59.03457361928847,52.91837721103811,58.80747728301163,8.620250646154988,11.046092999248941,11.21697600354188,1.1412078965491952,1.383086480765331,-3.8279289231124505,49.99363518504163,44.60136305918635,-9.603222919745079,29.824114515310924,13.195348444500809,18.698884098162566,39.24965682212944,71.08459838100029,0.8618306223282728,27.67034860383555,1.596953791309804,35.78043496865226,54.55363295117798,-5.9151812902802465,-9.543833091519762,19.791746093230742,45.38459390459195,13.700500313024717,50.00415115516875,51.51851267729992,9.538025973088864,-4.575661140924246,15.777149724752128,78.79923233112841,35.93794064013172,29.930396547106902,23.937679728464744,65.31413125754355,65.83428500409573,18.595870091478467,20.74759653266142,6.921423342235487,6.331514144423667,24.040838678138385,16.655729844547086,69.16889952438294,12.766311430653037,5.596704194732717,237.09596398246114,24.94992255497024,-1.668466009346957,40.486876571135674,11.379965559403637,-13.340031334220303
1.4733333333333334,-2.4114282610777833,33.508327475837795,46.93032218673174,3.458765382671953,-4.657323798172311,-3.107510850880116,29.34268791004912,29.949665216492132,8.464738100793701,-1.8243067154749972,76.46321099806399,54.27678019446333,16.51062791089484,-8.22829683691408,51.82528874564635,50.7551919914288,41.18932533437895,30.634268014827423,63.84385487072614,6.351730961635218,27.794627407134815,25.13743371893657,10.213563708329536,11.891099266591104,18.834883889536016,21.180985154525988,48.501777067441104,1.4408498103579572,19.793503698217474,21.25307198759063,0.4021387650533943,14.594306797812084,43.91300878115162,-2.4653324949399305,20.294807937700373,25.351199868392044,49.10333519744017,35.498588824460434,30.04826503556587,2.8412131216130683,8.12522956781135,9.589067523361537,-3.393761640312178,1.0583531389648682,-4.029394431614005,40.600781083385094,27.18934236591476,-10.397055253131768,24.639469638176806,8.255270556846783,10.96004842964446,32.183696396889864,61.47227217381586,0.6713219108723172,22.17980216176233,-1.0193696793254918,26.20888801462154,42.750524418424334,-7.150612597762677,-9.121135349847188,13.537668437008735,38.395685624416664,7.473172326707922,37.87253193251004,42.89153313293914,5.6675730409049345,-6.712966720033985,12.249370394728532,67.82980344410389,29.2158217929691,25.6222153001272,15.435847925531816,54.07564782794907,51.61726607772375,13.049034342902104,17.833267341850693,4.208189444912373,3.4320520914739854,16.18962425960056,11.94224060271677,57.8946297861752,9.785729100743293,3.042079346568036,149.44977743767305,22.72784741526724,-1.724391359871516,32.75947373088851,9.158872069882857,-12.51187699936608
1.5321212121212122,-3.482862811387207,27.47771234352477,37.31968103541426,2.7376393717330214,-6.022354553497554,-2.927733377050873,23.60611967389389,24.236755396349764,6.541761204550327,-3.975493983852285,66.01820636015842,42.47528998034051,10.430847442835633,-7.754372742976708,43.00086087090692,40.2496784696332,34.02829393098682,25.021008378587414,50.21619357291946,4.088187289851397,23.220468727994334,15.097238348243945,8.100016444473653,4.266119223580111,14.312306269709442,19.926163287843817,35.12371455295421,0.8675584611885813,14.093940036146774,16.45999480886481,0.35275301278026705,7.346167671013451,36.72433817847104,-4.302058273413887,15.132940408383488,19.352941353082134,39.76152891209019,21.86272541498487,12.263655496743516,-1.534985626586248,5.624690993969554,8.204577137525739,-6.72327818713098,0.7646712896107705,-4.119099917699796,32.84311281897834,14.305360359620343,-10.944411704876917,20.081576549728297,4.35569241308868,4.974079526472539,26.15869133444264,52.90104583175349,0.5206194361045843,17.66358488550248,-2.9267266691690246,17.047589218121274,33.013506326760115,-8.002548097757252,-8.657004763412402,8.673782958047196,32.16234735345025,2.848670523560945,26.781747858994667,35.49554501704411,2.8110064715833274,-8.088453488024099,9.490305633381242,57.774364608717576,23.438611886187502,21.55863153550254,8.90471995719105,43.866645240470966,39.23770358511306,8.682588818928702,15.038663831234645,2.0075198957817904,1.2915977655475337,9.850435889604519,8.078886416183385,47.850612107829356,7.295853344341027,1.1742002579170299,92.82386403782698,19.908301773316364,-1.7379394946443345,26.84865413727019,7.101709238567875,-11.705940114118073
1.590909090909091,-4.335099160270347,22.041694834282033,28.977083275130596,2.0860017974057694,-7.008243832543836,-2.7770630327941985,19.13839886191226,18.998101863307433,4.920836550761415,-5.5642767763558165,55.91397682859364,32.93194893526629,5.62900388636264,-7.2288034186209575,34.833042578742266,32.08985423006504,27.883029171909428,20.08796173891065,39.02888003500089,2.316464355609322,19.01238513345741,7.711271118148601,6.444603253114836,-0.8346645211205532,11.242124019019029,16.456065551998336,24.570759764985677,0.39759295586290905,9.834712344419922,12.475337828197027,0.30351241552444724,1.9866585762583018,30.33101385787616,-5.5728231466106175,10.985746571273193,14.944358655401489,31.427602346444395,11.10401740750702,1.153735405892311,-4.820501431384528,3.504731027252814,7.019800754451901,-9.19321482100434,0.49933347624537855,-4.128939098302637,26.514755083791872,5.319074677159832,-11.353892612667254,16.205996480365986,1.3170365469046124,0.36585848980382446,20.960663960451242,45.395901870562206,0.402043894181309,14.141358710115574,-4.300098769634549,8.461371698684278,25.225431382562064,-8.620051250739808,-8.18586700084507,4.969767656485423,26.46810085162033,-0.5822588885767233,17.098284657038633,29.20850664159951,0.619420399162609,-8.977955777205676,7.341109798982422,49.29628405402692,18.576022324868173,17.68766637836084,4.025734885708701,34.97360747516958,28.61012936074024,5.182647219226999,12.373265780111943,0.2382053627209576,-0.27061439398228454,4.9380284800534895,4.820946125714011,38.83595321395867,5.25095422802895,-0.1796019884535603,58.789982376304465,16.843851537050462,-1.7027573473489392,21.97780481773633,5.233930823032901,-10.926745736866994
1.6496969696969697,-4.9798009338542615,17.48100252465352,21.94944613681556,1.5372766284026218,-7.707941903369115,-2.6534301765929023,15.49405767724612,14.367967960111313,3.5598292999250933,-6.709077651238424,46.605760885039004,25.16345419191292,1.8672957688525678,-6.680201335553554,27.50566048041233,25.620213395284715,22.578131356068873,15.89439342258521,29.84187403605889,0.9461018259532971,15.172449223910656,2.232994927799363,5.1643530428860736,-4.317233406820512,9.116000446044257,11.926554881929965,16.446123182848552,0.018916742281006635,6.631226174577233,9.477103113054614,0.25677311523961943,-1.9930108907658184,24.57216256783998,-6.4783017315694105,7.656869871572748,11.85005081198809,24.21980546971899,2.760732115045044,-5.877274446856794,-7.2389161613974125,1.7165037269600454,5.999036665116715,-10.936549257336027,0.2581464853502724,-4.084289996876771,21.419073705600393,-0.864827582608967,-11.6768884153147,12.98431010018771,-1.0190842908687663,-3.058226964453052,16.495212113738713,38.84759885533145,0.30918446988081894,11.467163819489498,-5.266048641941694,0.7665464339135694,18.994019184614952,-9.034363845940522,-7.724682242138565,2.1698785122379975,21.326444545578564,-3.1061327615149565,8.9749268135603,23.954549411125345,-1.1110135753539307,-9.55214476548742,5.665838212966583,42.05188045250225,14.708863858626733,14.087382098441308,0.4441837020619594,27.470648517254283,19.655380984347065,2.3722467189974483,9.890319030691463,-1.1746827434002598,-1.3964941636578585,1.1982211734294999,2.0443420420785636,30.81076679468052,3.5931926211205756,-1.146012448733587,39.73730063155998,13.836835455515873,-1.6262794057999597,17.84583775910708,3.528456032299657,-10.182787411604556
1.7084848484848485,-5.451249245577707,13.746003456232092,16.21245331742621,1.09013499875922,-8.205817048738725,-2.55419623565568,12.390421495193507,10.406753059024583,2.4175642473203776,-7.501336983695838,38.33168729297418,18.979704266129424,-1.0502459257624106,-6.15454874096538,21.14665591024953,20.43107682805094,18.028605318227907,12.387191602322414,22.660104560938418,-0.09755965065059706,11.749254837254451,-1.8395820453054115,4.179216850217913,-6.794383136579829,7.572744181351031,7.545723178205302,10.239031176300802,-0.280658803740772,4.216297302293591,7.297092806526412,0.21410332349112032,-4.970596712616971,19.45098312208906,-7.1235872001680125,4.931002382819304,9.576045202912734,18.121714178864558,-3.5717285084157155,-10.74042558360371,-8.967897009934584,0.22026790643147,5.112006585957029,-12.072834122765855,0.03855279624371345,-4.004534915904109,17.353035382858096,-5.152665071565545,-11.918779616599533,10.263258334590342,-2.7941894289924343,-5.564668396798201,12.758061628759533,33.07206246656913,0.23679455768353339,9.40179489122552,-5.9166556705955164,-5.750137633061652,14.159464612465252,-9.308680650938008,-7.277307201025922,0.05573424114148497,16.83179422671069,-4.931320096893901,2.3651495171031116,19.607666262966507,-2.4802369638858313,-9.915083189151668,4.359009352100764,35.75233544952031,11.698464764518645,10.843046957128305,-2.1545794219816274,21.21812203931432,12.300613136333341,0.13550807400463943,7.647353358721777,-2.291574015143761,-2.199534184748104,-1.7474468763478235,-0.2948496523688891,23.789854040112292,2.2607215449365015,-1.8174728047579074,28.535154402642245,11.068632077009264,-1.524584666852339,14.35623097860508,1.9774427581148235,-9.48888614319026
1.7672727272727273,-5.7850586156444015,10.63388946430271,11.614508056881531,0.7291907733815541,-8.563900873515296,-2.4763842697503744,9.704329227919649,7.098558848328377,1.459008271808248,-8.013401088905777,31.161887506334512,14.112280158265794,-3.304336892275829,-5.682788118717128,15.852962486547804,16.251504064506292,14.178930173746869,9.458381474759365,17.114395191678373,-0.8807927326023801,8.78123536522218,-4.811089254577225,3.420510466971733,-8.639302578333517,6.392822663806816,3.998902954515062,5.542471792825747,-0.5126728233474336,2.4050775377191687,5.716324560459728,0.17631510602874298,-7.208593339309956,14.930990079877336,-7.562825731358086,2.6749732832313065,7.691083377822335,13.081838770576894,-8.262453323365113,-14.095939804450499,-10.159215047232877,-1.0068524386521847,4.336778173141714,-12.741789991917075,-0.1592363942268203,-3.903199611092339,14.111110100994471,-8.13992702873379,-12.072101947031415,7.9438624217158615,-4.127444954233038,-7.3979908216657675,9.686169101222683,27.94302250512046,0.18060795327578705,7.730532200502109,-6.320189705747365,-10.950893529301059,10.517490855621938,-9.520056861728985,-6.841289346156283,-1.5390394208637648,13.007928002467489,-6.218500010160733,-2.8308094819913823,16.028000876045045,-3.547318488256269,-10.127021992720692,3.3386770097897127,30.27679944520955,9.26157542825689,7.998230820184275,-4.053683279510274,16.108747588916877,6.434787811431875,-1.6232182777665538,5.683145538878798,-3.1607081197705194,-2.767119351138137,-4.199465025245573,-2.2278534373369165,17.753784979800844,1.1981776136512776,-2.2620131127321943,21.25578311218629,8.628330037877015,-1.4176006202009868,11.447345061098924,0.6017879010920415,-8.861505003652265
